src_id,dst_id,pn_id
200000028,200000024419,10000007064
200000028,200000031730,10000001
200000028,200000080000,10000006
200000029,20000007341,10000006
200000029,20000007837,100000018019
200000029,200000058328,10000002143
200000029,200000092951,100000020022
200000030,200000017817,100000020512
200000030,200000067515,1000000148
200000030,200000074015,1000000347
200000030,200000095418,100000023
200000031,20000008122,10000003
200000031,200000023266,100000019
200000031,200000035623,100000042914
200000031,200000045346,10000007
200000032,200000016621,100000060296
200000032,200000020315,100000057
200000032,200000067966,10000003
200000032,200000089777,10000001
200000033,20000006907,10000001778
200000033,200000011325,100000010
200000033,200000064093,10000002
200000033,200000094131,100000087110
200000034,2000000514,100000081343
200000034,20000007349,1000000906
200000034,200000044011,1000000432
200000034,200000082122,100000016815
200000035,20000001173,100000083993
200000035,20000001635,10000002220
200000035,200000022200,1000000317
200000035,200000053315,10000001
200000036,200000018691,100000073526
200000036,200000022521,100000086442
200000036,200000033074,100000064458
200000036,200000064761,100000077007
200000037,200000023695,100000044151
200000037,200000027726,10000005365
200000037,200000029357,10000001789
200000037,200000067649,100000076882
200000038,200000016543,100000069333
200000038,200000021643,100000050226
200000038,200000049005,100000073190
200000038,200000085344,100000050451
200000039,200000016185,10000001
200000039,200000018119,10000009424
200000039,200000035616,100000053915
200000039,200000056018,100000021046
200000040,20000008644,10000006516
200000040,200000074196,10000005
200000040,200000089812,100000050136
200000040,200000098145,10000001
200000041,200000029516,100000027429
200000041,200000088247,100000059293
200000041,200000089720,10000001
200000041,200000099911,10000005699
200000042,200000020628,100000040904
200000042,200000058766,100000020389
200000042,200000069587,100000019854
200000042,200000081804,100000030614
200000043,20000004979,10000002121
200000043,200000043250,100000088763
200000043,200000075129,10000008
200000043,200000091157,100000065198
200000044,200000011934,1000000578
200000044,200000015897,100000052343
200000044,200000046949,10000001196
200000044,200000065981,100000033598
200000045,20000004491,1000000705
200000045,200000024085,100000078378
200000045,200000030847,100000050
200000045,200000036648,100000067293
200000046,200000030340,100000034717
200000046,200000068007,10000007
200000046,200000076974,10000005910
200000046,200000097400,100000061197
200000047,200000031651,100000064513
200000047,200000055595,100000020767
200000047,200000057884,10000009331
200000047,200000087428,1000000909
200000048,20000005205,100000018003
200000048,200000019441,10000001
200000048,200000067312,1000000727
200000048,200000096426,1000000591
200000049,200000010251,100000055985
200000049,200000037587,100000086
200000049,200000047662,100000076408
200000049,200000092637,100000016068
200000050,200000010652,1000000549
200000050,200000019938,100000010
200000050,200000082560,100000056721
200000050,200000089813,100000048358
200000051,200000011726,100000025
200000051,200000060319,10000003960
200000051,200000064572,100000062944
200000051,200000086569,100000010
200000052,20000001859,10000005953
200000052,200000046272,100000048827
200000052,200000046281,1000000521
200000052,200000069964,10000009
200000053,20000005690,100000016599
200000053,200000040857,100000032309
200000053,200000062646,100000010
200000053,200000098849,10000002645
200000054,200000056424,1000000467
200000054,200000065876,100000081988
200000054,200000076788,100000017042
200000054,200000094407,100000047
200000055,200000013679,100000028592
200000055,200000032359,1000000593
200000055,200000063739,100000010
200000055,200000089163,100000018876
200000056,200000018103,100000061971
200000056,200000035516,100000068312
200000056,200000075146,100000015950
200000056,200000082771,100000071
200000057,200000030119,100000062168
200000057,200000038761,10000001
200000057,200000040960,10000009350
200000057,200000072769,100000023983
200000058,20000006667,100000060894
200000058,200000013946,10000009970
200000058,200000016577,10000004205
200000058,200000086789,100000096
200000059,2000000643,1000000164
200000059,200000019705,10000005369
200000059,200000051580,100000070383
200000059,200000094394,100000055750
200000060,200000028302,100000049529
200000060,200000029755,100000033833
200000060,200000036807,100000072332
200000060,200000047982,100000034694
200000061,200000034935,10000001
200000061,200000040494,10000003
200000061,200000071945,100000075
200000061,200000072854,10000009352
200000062,200000010924,100000065993
200000062,200000024702,100000017788
200000062,200000035403,100000043869
200000062,200000090070,1000000447
200000063,200000023597,100000060625
200000063,200000024437,100000045849
200000063,200000029551,100000058
200000063,200000043523,100000053979
200000064,200000034521,100000097
200000064,200000062011,10000001
200000064,200000086146,100000045007
200000064,200000088877,10000001
200000065,20000001772,100000033
200000065,20000004955,10000005928
200000065,200000034245,10000008851
200000065,200000071947,1000000596
200000066,200000031926,1000000845
200000066,200000032675,100000055945
200000066,200000037586,10000009
200000066,200000093476,100000026736
200000067,200000021102,100000048
200000067,200000061671,10000001
200000067,200000068285,1000000301
200000067,200000084464,1000000199
200000068,200000010222,100000069565
200000068,200000016813,100000077956
200000068,200000026062,100000078425
200000068,200000027926,100000030503
200000069,200000043967,100000020488
200000069,200000047784,1000000532
200000069,200000051097,10000005
200000069,200000096732,100000031
200000070,200000017368,10000001
200000070,200000039673,100000019949
200000070,200000048342,100000031013
200000070,200000095545,100000040982
200000071,200000018837,10000002682
200000071,200000026578,100000075402
200000071,200000047275,100000071
200000071,200000077529,100000075408
200000072,20000008446,1000000963
200000072,200000049995,1000000236
200000072,200000060456,10000002384
200000072,200000064498,100000089835
200000073,20000005297,10000009
200000073,200000013876,10000001
200000073,200000037083,1000000566
200000073,200000038454,100000052242
200000074,200000024237,100000052
200000074,200000029448,100000060
200000074,200000057602,10000006604
200000074,200000095379,100000089469
200000075,200000021491,100000010
200000075,200000047172,100000061789
200000075,200000059565,1000000510
200000075,200000066076,10000001
200000076,20000001177,10000002135
200000076,20000005323,100000023
200000076,200000076916,100000051987
200000076,200000094444,100000040597
200000077,200000010176,1000000858
200000077,200000010399,100000086436
200000077,200000010676,10000007043
200000077,200000018323,100000085798
200000078,200000024961,10000001
200000078,200000027655,10000004829
200000078,200000028496,100000076361
200000078,200000089578,100000060563
200000079,200000011000,100000012828
200000079,200000035301,10000005013
200000079,200000038509,100000070
200000079,200000041023,10000002120
200000080,20000006771,10000001
200000080,20000008322,10000004812
200000080,200000011691,10000001
200000080,200000054302,10000005423
200000081,20000006533,100000065
200000081,200000015328,1000000938
200000081,200000029963,1000000743
200000081,200000079600,10000003840
200000082,20000001265,100000059541
200000082,200000049099,1000000194
200000082,200000052113,100000085466
200000082,200000061636,100000017
200000083,20000009996,10000004
200000083,200000025615,100000037359
200000083,200000084733,100000058259
200000083,200000091263,100000073010
200000084,200000019589,10000006625
200000084,200000043678,100000027377
200000084,200000048556,100000021263
200000084,200000050768,10000004428
200000085,2000000505,1000000221
200000085,200000051099,10000005
200000085,200000060907,100000069
200000085,200000069640,1000000881
200000086,200000052205,100000022112
200000086,200000060631,1000000977
200000086,200000067205,10000009325
200000086,200000090457,100000016104
200000087,20000004648,100000061391
200000087,20000005865,10000005004
200000087,200000070094,100000010455
200000087,200000089735,100000085
200000088,20000008371,100000020
200000088,200000022343,1000000179
200000088,200000078100,1000000906
200000088,200000081216,10000009810
200000089,200000015682,10000009
200000089,200000090863,10000001070
200000089,200000093723,100000089321
200000089,200000098524,100000081892
200000090,2000000765,100000086644
200000090,20000008316,1000000285
200000090,200000020686,100000076059
200000090,200000069139,1000000612
200000091,200000023667,10000001
200000091,200000056830,100000096
200000091,200000060368,100000063610
200000091,200000079272,10000001
200000092,20000003898,100000010
200000092,200000010401,100000086086
200000092,200000060106,10000001
200000092,200000089017,100000079242
200000093,20000002024,100000056439
200000093,20000005443,100000079038
200000093,200000080291,10000001
200000093,200000082876,10000003619
200000094,20000003587,10000009
200000094,20000005197,1000000665
200000094,20000008675,100000023074
200000094,200000026262,10000001
200000095,200000022118,10000008066
200000095,200000057083,10000003400
200000095,200000065976,1000000577
200000095,200000087636,10000009
200000096,2000000620,1000000465
200000096,200000047438,100000061014
200000096,200000071755,100000021852
200000096,200000079510,1000000179
200000097,200000034275,10000009720
200000097,200000037365,100000070769
200000097,200000057821,100000017
200000097,200000094469,10000007539
200000098,20000007438,100000046156
200000098,200000025391,100000024356
200000098,200000032572,1000000982
200000098,200000052300,100000074
200000099,2000000825,100000059816
200000099,200000021668,10000001
200000099,200000057881,10000003071
200000099,200000068390,100000045200
2000000100,20000007733,10000001744
2000000100,200000011521,1000000308
2000000100,200000011820,100000037440
2000000100,200000049924,1000000144
2000000101,20000001033,10000008264
2000000101,20000004623,10000002790
2000000101,200000034746,100000011203
2000000101,200000086282,10000001
2000000102,20000004779,10000009
2000000102,200000069138,100000085127
2000000102,200000084926,100000063258
2000000102,200000094411,100000061978
2000000103,200000036447,100000019617
2000000103,200000049402,10000001010
2000000103,200000061546,100000082937
2000000103,200000084147,10000009
2000000104,20000004911,100000047760
2000000104,200000028777,100000059251
2000000104,200000065596,10000002
2000000104,200000066171,10000001
2000000105,200000017370,100000023271
2000000105,200000047568,100000089758
2000000105,200000065756,100000075409
2000000105,200000072444,100000052013
2000000106,20000004202,10000009415
2000000106,200000019279,100000025585
2000000106,200000019926,10000007
2000000106,200000091926,100000059
2000000107,200000025553,100000064932
2000000107,200000028317,10000002352
2000000107,200000031898,10000004614
2000000107,200000043192,100000058
2000000108,20000001909,100000036131
2000000108,200000046674,100000018239
2000000108,200000059063,10000002
2000000108,200000099845,10000009748
2000000109,2000000675,1000000236
2000000109,200000016929,100000081334
2000000109,200000021634,100000077061
2000000109,200000041425,10000004132
2000000110,200000015459,10000009
2000000110,200000022545,1000000785
2000000110,200000047322,10000006
2000000110,200000077931,10000004
2000000111,20000003931,1000000537
2000000111,200000024595,100000056039
2000000111,200000060903,100000035858
2000000111,200000070452,100000079622
2000000112,20000004563,10000005062
2000000112,200000028628,10000001
2000000112,200000077241,10000006329
2000000112,200000083722,10000005553
2000000113,20000003320,100000067935
2000000113,200000011486,10000007
2000000113,200000037100,100000080283
2000000113,200000078970,100000090
2000000114,200000039750,100000024636
2000000114,200000043971,100000060194
2000000114,200000091346,100000033
2000000114,200000093015,1000000804
2000000115,20000004230,100000058078
2000000115,200000023109,10000006
2000000115,200000040175,10000007106
2000000115,200000087465,100000015536
2000000116,200000013011,1000000907
2000000116,200000013113,100000028
2000000116,200000017082,100000028334
2000000116,200000051031,100000024
2000000117,200000027293,100000070880
2000000117,200000062237,10000004267
2000000117,200000077184,10000006
2000000117,200000090215,100000096
2000000118,200000010102,100000017455
2000000118,200000023387,10000001
2000000118,200000057671,100000060
2000000118,200000067236,10000002804
2000000119,20000004438,100000024645
2000000119,200000058331,100000054956
2000000119,200000092228,10000001
2000000119,200000092631,100000049466
2000000120,20000003132,100000084
2000000120,200000035020,100000031
2000000120,200000052862,10000006474
2000000120,200000064452,100000060390
2000000121,20000003922,10000001
2000000121,20000007101,10000009783
2000000121,200000056885,1000000331
2000000121,200000090406,1000000174
2000000122,200000014820,100000064516
2000000122,200000015792,10000007
2000000122,200000036810,10000002768
2000000122,200000090989,1000000458
2000000123,20000005049,10000001
2000000123,200000014143,100000010
2000000123,200000054854,1000000332
2000000123,200000059954,1000000510
2000000124,2000000782,100000050609
2000000124,200000026864,1000000395
2000000124,200000042241,100000067288
2000000124,200000045586,100000053017
2000000125,20000005571,10000005302
2000000125,200000022771,10000007
2000000125,200000046518,100000095
2000000125,200000060103,100000010991
2000000126,2000000651,10000001
2000000126,20000003551,100000042804
2000000126,20000007196,1000000772
2000000126,200000046338,100000050471
2000000127,200000024035,10000008
2000000127,200000036745,100000081210
2000000127,200000072053,10000009665
2000000127,200000084807,100000059096
2000000128,200000013261,10000008
2000000128,200000068642,100000024
2000000128,200000074426,100000032916
2000000128,200000085188,100000082397
2000000129,200000016969,100000036
2000000129,200000043038,10000009
2000000129,200000046792,10000001184
2000000129,200000077687,10000009775
2000000130,20000006470,100000028142
2000000130,200000011815,10000005520
2000000130,200000026003,10000001999
2000000130,200000033343,100000066513
2000000131,20000003675,1000000828
2000000131,200000016971,10000001
2000000131,200000027715,100000043296
2000000131,200000052883,10000006535
2000000132,20000001252,100000062071
2000000132,20000001889,10000001147
2000000132,200000013173,10000001
2000000132,200000022604,10000001797
2000000133,200000015018,100000059
2000000133,200000047510,10000001
2000000133,200000057086,100000088407
2000000133,200000067239,100000013
2000000134,200000013343,100000061351
2000000134,200000028503,10000005207
2000000134,200000079295,100000045567
2000000134,200000095692,100000037459
2000000135,20000001148,100000074780
2000000135,200000023225,100000076543
2000000135,200000040386,10000003186
2000000135,200000090017,10000008915
2000000136,20000002146,100000042440
2000000136,200000038070,100000054126
2000000136,200000094167,10000005815
2000000136,2000000100000,10000003
2000000137,20000001737,100000074024
2000000137,20000004245,10000001
2000000137,200000010215,10000008175
2000000137,200000022090,10000001915
2000000138,200000058814,10000001
2000000138,200000069511,10000004
2000000138,200000077672,1000000810
2000000138,200000078728,1000000578
2000000139,20000009566,100000054612
2000000139,200000031008,100000036939
2000000139,200000064693,100000052798
2000000139,200000069323,10000005499
2000000140,200000011076,10000002698
2000000140,200000034092,100000027629
2000000140,200000050407,100000028127
2000000140,200000088272,100000072742
2000000141,200000037935,100000064140
2000000141,200000040448,10000001982
2000000141,200000042925,100000030867
2000000141,200000051819,100000016443
2000000142,20000006857,100000049046
2000000142,200000020942,1000000135
2000000142,200000065272,1000000355
2000000142,200000079134,1000000396
2000000143,200000019486,100000019644
2000000143,200000032779,100000093
2000000143,200000079140,100000039950
2000000143,200000088418,100000050111
2000000144,200000019697,100000068864
2000000144,200000042757,10000005243
2000000144,200000047431,100000046303
2000000144,200000067872,10000003076
2000000145,200000011747,100000089573
2000000145,200000051729,10000002526
2000000145,200000054682,100000081522
2000000145,200000066059,1000000455
2000000146,200000016184,100000089437
2000000146,200000087011,100000047026
2000000146,200000092013,10000009
2000000146,200000093655,100000076219
2000000147,20000002259,1000000572
2000000147,20000004039,1000000445
2000000147,200000010678,10000002961
2000000147,200000016434,10000004342
2000000148,20000004717,100000033
2000000148,200000026274,100000020
2000000148,200000028695,100000051
2000000148,200000054984,100000034133
2000000149,200000021286,100000076531
2000000149,200000048843,100000023790
2000000149,200000070284,100000057323
2000000149,200000079294,10000001
2000000150,200000030396,1000000366
2000000150,200000035980,100000097
2000000150,200000071240,100000078062
2000000150,200000083845,100000040392
2000000151,20000005069,10000004615
2000000151,200000019207,10000005598
2000000151,200000023138,100000022824
2000000151,200000070803,10000003350
2000000152,20000003969,100000077933
2000000152,200000019927,10000009200
2000000152,200000029160,100000066
2000000152,200000047264,100000046235
2000000153,20000007360,10000001
2000000153,200000017166,1000000299
2000000153,200000033557,10000001
2000000153,200000090620,100000048831
2000000154,20000008797,10000001
2000000154,200000016250,10000008
2000000154,200000035029,10000008
2000000154,200000047256,100000074
2000000155,200000043323,10000001
2000000155,200000048166,10000002
2000000155,200000071092,1000000380
2000000155,200000088332,100000042934
2000000156,20000004127,100000083141
2000000156,20000005844,100000076905
2000000156,200000021082,1000000773
2000000156,200000044296,10000006
2000000157,200000022384,10000001
2000000157,200000027367,100000037668
2000000157,200000033199,100000083
2000000157,200000088519,10000001
2000000158,200000018716,10000004418
2000000158,200000020171,100000029306
2000000158,200000043603,100000023058
2000000158,200000066480,10000001
2000000159,200000023933,100000012103
2000000159,200000034515,100000053278
2000000159,200000071667,10000001
2000000159,200000086122,10000008233
2000000160,2000000949,10000001
2000000160,200000024344,100000056
2000000160,200000041648,100000083254
2000000160,200000076920,10000005494
2000000161,20000004563,1000000804
2000000161,20000007761,10000001
2000000161,200000064377,10000009977
2000000161,200000089365,100000036704
2000000162,20000005315,10000001
2000000162,200000045176,100000039100
2000000162,200000087698,100000086841
2000000162,200000089299,10000001
2000000163,20000009779,100000043170
2000000163,200000039245,10000008231
2000000163,200000078531,10000001390
2000000163,200000099730,100000055558
2000000164,20000007126,10000001
2000000164,200000029572,10000008310
2000000164,200000029641,100000029516
2000000164,200000067462,10000009101
2000000165,20000004573,100000073
2000000165,200000024094,100000098
2000000165,200000079218,100000084804
2000000165,200000085850,10000001
2000000166,200000010055,100000052242
2000000166,200000022386,1000000444
2000000166,200000072721,10000002
2000000166,200000097337,100000045939
2000000167,2000000900,10000005
2000000167,200000027885,100000030
2000000167,200000029669,10000001851
2000000167,200000086550,10000001
2000000168,200000047071,100000035
2000000168,200000053443,100000034
2000000168,200000061865,10000001691
2000000168,200000080357,10000002122
2000000169,200000047670,10000007
2000000169,200000051003,100000067
2000000169,200000068617,100000061179
2000000169,200000070002,100000075956
2000000170,20000005546,10000004658
2000000170,200000029603,1000000595
2000000170,200000045657,10000007
2000000170,200000099449,10000001
2000000171,20000003719,1000000709
2000000171,20000008529,100000086660
2000000171,200000011330,100000037115
2000000171,200000076853,100000019
2000000172,200000035094,100000038916
2000000172,200000059529,10000001
2000000172,200000061979,100000028688
2000000172,200000062654,10000008166
2000000173,200000025772,1000000858
2000000173,200000060314,10000004
2000000173,200000061968,10000008
2000000173,200000071811,100000074007
2000000174,20000004574,100000040918
2000000174,200000023258,100000065902
2000000174,200000067139,100000038135
2000000174,200000095585,100000088971
2000000175,2000000231,10000002
2000000175,200000026947,10000009435
2000000175,200000028598,1000000177
2000000175,200000074413,10000008684
2000000176,20000002452,100000075226
2000000176,20000005701,1000000935
2000000176,200000021578,10000009402
2000000176,200000060941,1000000684
2000000177,200000025502,10000002
2000000177,200000036317,100000057722
2000000177,200000042406,10000001
2000000177,200000070232,10000007346
2000000178,20000001244,100000071
2000000178,200000020653,10000001
2000000178,200000028690,10000006630
2000000178,200000038025,100000063387
2000000179,200000011894,1000000956
2000000179,200000029626,100000013725
2000000179,200000061403,1000000992
2000000179,200000064200,100000066715
2000000180,200000014077,100000087502
2000000180,200000034088,10000005969
2000000180,200000049430,100000051969
2000000180,200000088894,100000010
2000000181,200000015373,10000001632
2000000181,200000027913,100000067867
2000000181,200000043992,100000044548
2000000181,200000095427,100000029910
2000000182,200000020081,100000090
2000000182,200000078675,10000002
2000000182,200000089360,100000018
2000000182,200000089764,100000015819
2000000183,2000000889,100000030
2000000183,20000009987,100000077778
2000000183,200000039481,1000000585
2000000183,200000066138,10000002114
2000000184,200000037499,100000023399
2000000184,200000047616,1000000581
2000000184,200000058078,100000067
2000000184,200000088221,100000035351
2000000185,200000039462,100000037970
2000000185,200000067160,100000023
2000000185,200000082329,100000068210
2000000185,200000093032,10000002471
2000000186,20000006800,10000006888
2000000186,200000024539,10000001
2000000186,200000033892,100000038704
2000000186,200000093175,100000016643
2000000187,20000001359,10000009
2000000187,200000055186,100000033778
2000000187,200000060188,100000058776
2000000187,200000079718,100000036
2000000188,200000050634,10000001635
2000000188,200000054082,10000006594
2000000188,200000066985,100000040839
2000000188,200000079299,10000005039
2000000189,200000021952,100000045
2000000189,200000028471,100000089782
2000000189,200000058340,10000003505
2000000189,200000081022,100000077446
2000000190,20000002472,1000000522
2000000190,20000003403,100000048885
2000000190,20000009127,100000070089
2000000190,200000065303,10000002267
2000000191,20000001191,100000048505
2000000191,200000016841,100000051
2000000191,200000060468,1000000698
2000000191,200000092116,100000050356
2000000192,20000001887,100000082636
2000000192,200000028647,100000011748
2000000192,200000066422,10000001
2000000192,200000091341,100000085168
2000000193,20000007825,100000046645
2000000193,200000063233,10000001264
2000000193,200000068035,10000004499
2000000193,200000086194,10000004
2000000194,20000001284,100000033110
2000000194,20000006559,100000036299
2000000194,200000032225,100000014678
2000000194,200000089705,10000007305
2000000195,200000015690,100000041501
2000000195,200000023612,100000040456
2000000195,200000028157,10000002
2000000195,200000068900,100000028577
2000000196,20000005220,10000005278
2000000196,200000013118,10000003937
2000000196,200000027103,1000000514
2000000196,200000094840,10000001
2000000197,200000022060,10000006653
2000000197,200000053323,100000045435
2000000197,200000070640,100000052739
2000000197,200000079630,10000001
2000000198,20000008745,100000034296
2000000198,200000024532,10000004998
2000000198,200000053527,100000058
2000000198,200000078185,100000042322
2000000199,20000002354,10000003
2000000199,200000020897,100000027816
2000000199,200000035321,100000045634
2000000199,200000035871,100000060410
2000000200,20000009727,100000042
2000000200,200000031161,100000086399
2000000200,200000035347,100000054
2000000200,200000084320,1000000812
2000000201,20000005192,10000001
2000000201,200000017643,10000003089
2000000201,200000017990,100000033962
2000000201,200000075042,10000006223
2000000202,200000010948,100000027677
2000000202,200000061208,10000009003
2000000202,200000062183,1000000360
2000000202,200000074080,100000086202
2000000203,200000028451,10000009100
2000000203,200000032137,100000089897
2000000203,200000072427,100000047775
2000000203,200000091347,10000002
2000000204,20000008002,100000081214
2000000204,200000032606,10000009017
2000000204,200000044448,10000004
2000000204,200000098426,1000000719
2000000205,200000010193,10000009
2000000205,200000035108,100000051192
2000000205,200000043061,100000027564
2000000205,200000098095,1000000580
2000000206,200000026679,100000081196
2000000206,200000030069,10000001
2000000206,200000076160,10000005
2000000206,200000076396,100000057338
2000000207,200000024689,100000059150
2000000207,200000034928,100000055
2000000207,200000059425,100000074633
2000000207,200000068105,100000048
2000000208,200000017923,100000024
2000000208,200000054846,100000039480
2000000208,200000088145,1000000367
2000000208,200000099704,100000071191
2000000209,200000010756,10000005
2000000209,200000021133,100000035075
2000000209,200000070892,10000001
2000000209,200000086715,10000001
2000000210,20000001371,100000082537
2000000210,20000005374,10000007
2000000210,20000009609,1000000112
2000000210,200000046306,100000022707
2000000211,200000019704,100000015
2000000211,200000021689,100000074195
2000000211,200000035437,100000010154
2000000211,200000064808,10000008
2000000212,200000010613,10000001
2000000212,200000040175,100000023874
2000000212,200000078034,10000003187
2000000212,200000086855,10000003913
2000000213,20000004366,100000013
2000000213,200000030489,10000002389
2000000213,200000053050,10000001
2000000213,200000071457,100000067154
2000000214,20000007855,100000072103
2000000214,200000027605,100000038
2000000214,200000043928,100000014123
2000000214,200000078619,100000056544
2000000215,200000023873,100000086790
2000000215,200000027186,10000002719
2000000215,200000054905,10000006
2000000215,200000076985,100000060672
2000000216,20000004606,100000065023
2000000216,200000043848,100000091
2000000216,200000044716,100000036770
2000000216,200000052621,10000004926
2000000217,200000068823,10000001
2000000217,200000068998,100000037379
2000000217,200000070505,100000063889
2000000217,200000097225,100000060623
2000000218,20000008191,10000008076
2000000218,200000027110,100000083852
2000000218,200000066903,100000031996
2000000218,200000078256,100000015896
2000000219,2000000826,100000024
2000000219,20000006725,100000059221
2000000219,200000022423,100000086632
2000000219,200000025640,100000082977
2000000220,20000006698,100000017166
2000000220,200000030234,100000074327
2000000220,200000037239,100000083
2000000220,200000099474,100000078
2000000221,200000011078,10000003056
2000000221,200000014159,10000001
2000000221,200000019967,1000000803
2000000221,200000047736,100000070613
2000000222,20000006563,10000004179
2000000222,200000013255,1000000541
2000000222,200000091990,10000005
2000000222,200000098732,10000007433
2000000223,20000002414,100000010
2000000223,20000004514,100000022383
2000000223,200000045432,10000009017
2000000223,200000084728,100000028840
2000000224,20000005842,10000004226
2000000224,200000016119,100000084604
2000000224,200000048772,10000001
2000000224,200000085755,10000001
2000000225,20000005242,1000000113
2000000225,200000011657,100000070878
2000000225,200000019429,10000001
2000000225,200000025425,100000045879
2000000226,20000003199,100000014450
2000000226,200000020596,1000000381
2000000226,200000062411,100000081455
2000000226,200000093400,1000000931
2000000227,20000005552,10000002
2000000227,200000015566,10000002524
2000000227,200000046927,100000040684
2000000227,200000050897,10000005432
2000000228,20000009272,1000000156
2000000228,200000073366,10000005958
2000000228,200000080021,10000001
2000000228,200000090332,100000084
2000000229,20000007863,10000007
2000000229,200000022526,10000001
2000000229,200000037486,100000079201
2000000229,200000056420,100000034
2000000230,20000004218,10000006
2000000230,200000021810,100000018089
2000000230,200000058006,100000088494
2000000230,200000072006,10000008
2000000231,200000011420,10000001
2000000231,200000075430,100000067330
2000000231,200000093890,10000003450
2000000232,20000003195,100000035250
2000000232,200000020124,100000038618
2000000232,200000028818,100000074070
2000000232,200000068258,100000034005
2000000233,20000003230,100000060970
2000000233,200000017486,10000009
2000000233,200000020197,100000057288
2000000233,200000061120,10000008
2000000234,200000017275,10000006
2000000234,200000038783,100000022885
2000000234,200000062797,100000019816
2000000234,200000096123,100000077539
2000000235,20000004519,100000064730
2000000235,200000013770,10000005941
2000000235,200000024405,1000000953
2000000235,200000062357,100000027614
2000000236,20000006738,100000019898
2000000236,200000019793,10000009970
2000000236,200000092800,100000028410
2000000236,200000093991,1000000740
2000000237,200000010818,10000009
2000000237,200000014084,100000013860
2000000237,200000053218,100000031
2000000237,200000099188,100000073005
2000000238,200000017724,10000006
2000000238,200000022565,10000008
2000000238,200000053056,100000067
2000000238,200000079740,10000003
2000000239,200000011176,1000000231
2000000239,200000011200,100000018329
2000000239,200000025675,100000057272
2000000239,200000070798,100000035079
2000000240,200000022780,10000006
2000000240,200000030565,1000000707
2000000240,200000082935,10000001
2000000240,200000085115,10000001
2000000241,20000001174,100000022
2000000241,20000007941,100000052932
2000000241,200000051014,1000000938
2000000241,200000094402,10000009673
2000000242,200000019321,100000085839
2000000242,200000024368,100000034886
2000000242,200000044148,100000044822
2000000242,200000081147,1000000347
2000000243,200000011914,100000074217
2000000243,200000024610,100000049
2000000243,200000082052,100000074151
2000000243,200000087861,100000068123
2000000244,200000010290,1000000836
2000000244,200000045759,10000002169
2000000244,200000056582,100000033113
2000000244,200000082529,10000008858
2000000245,200000010220,100000057343
