device_id,device_name
400000039,54bbaf42d8b64f89b9de7d15ae3cfbc2
400000040,25991949e966317c0c8e9bcb65bc988f
400000041,c18ed26e7d9bf33af3fc6cb1529fd0a3
400000042,0337c3c70a66759f74d3ccc8ba35c343
400000043,2d0ce3d631c23c882fe18b7091ecfc19
400000044,39e4aad7c8835ee220451c212333788a
400000045,d26b4cf49f3552e68191b84dcb281192
400000046,f8105ef9e26d8c0c8467a80f28d6957e
400000047,ea56f6b246eaf891175ae53cb535f185
400000048,85f7a736a14646e517a1901ee54da93a
400000049,7ddd59725701c7779d19a9bc8d2cabcd
400000050,76e201f2f76ecde92cc64d3f58d214e3
400000051,ca15e5d629d57c6d94d3ea1ea99c6030
400000052,f6b3f02b88c10f60283f52c2e68452d2
400000053,1a6c91c82b6d53f6231b195410fd5271
400000054,c6da7d584ed4b4955c8e8c1c03ecc94a
400000055,dbd626dbc67f7e8a4a421e5fee8c5705
400000056,10990e850aa0d9d742a3a9b02eaa7797
400000057,58f0217ee761553c3403589a536ac1ba
400000058,9a5f533022c875fb92a12321929a6bc4
400000059,501d639ab3aaed961a0ba7ae755493a4
400000060,498ed4a04db3ae2437eac603edb627d8
400000061,3b38e9c94fee987aa08b8e51b121626b
400000062,8e9f5834d5c4478a010e997ce8f9f581
400000063,0796caad456ce4436afb991bf439ea4c
400000064,43b3b958da417e168089939c6b3fe601
400000065,0dbfa0b0c41b5ebc80906ba8bfa9848d
400000066,878d4967643b1ed8ddf28d3ab96b6de1
400000067,b0d6cbdfceb7f81d2b5e1bdc95e879db
400000068,04229726a53a59d0ef641ff3d49536a1
400000069,e99df503aa5f728c438cc7ae9e862703
400000070,837a3f8fed28431c287f3ed59c0558bb
400000071,b83775703ec3de89f314db60ce414cbe
400000072,2634ab4287f98d48b1322ab79fb9217e
400000073,d523eef6d32d716c50d162b13e191728
400000074,934e697a61c9b4619ef519e8d341d97b
400000075,9ae6975c51480deb7ace874d50d428b4
400000076,e0dada83be3e62b689c846f970ed18f4
400000077,5a8a9d542fd508559414f3179d4b33c8
400000078,3bca6cafef57e5b57ba2c68c79476580
400000079,ac4adc85d562a013c742569b75e3c842
400000080,5e9db464a3b751ae51a7fe301b422875
400000081,9346b453a64d1c6da10966b718ed9e63
400000082,4dd49aa2023f38b022011dc42104ea58
400000083,e34aa6284736d36b1d3501226f533ec8
400000084,2823af6616c7292e7050916f50eb2379
400000085,4ee601fa436f35db517f9dcd08361dd0
400000086,09f0af180d1ea96552cdbf6f56802537
400000087,303a5a93d4f9df365ace2b48c17c8ff3
400000088,c82675ff118c6014d387bec4f52b5e14
400000089,20823930acc3763312670c3d2081f388
400000090,27e1e6bfa1b3adbd87ac99f5fab74b79
400000091,429794cf23b54e9ffdcc641fd362149b
400000092,6191ceddf92c33ee2df8964b80fe1ce4
400000093,ba1828d9a09f8c0c6a01ff67c453c3be
400000094,98c9a0b1d8bec0a59cbd093b7279e25e
400000095,de7681b2eda5a6526d3b450226d29d9f
400000096,650215ef01bd72fd13e81df2527dc187
400000097,a052acb9a79e5497c92eaa9a3e478a90
400000098,b4cf90bee52e71e467023de14ea72a97
400000099,89a158d005c91eefc3608feb6abd78fb
4000000100,7c630b1ddadb753156184a2899dedb25
4000000101,f305aa2c0afccf28f80e32aeb9b1c298
4000000102,d0092431eff2b8a091219bef4f210457
4000000103,647670b188cbe790d9e6f331a6bf7c4a
4000000104,bbe05b4016e103b30720dd1ecdea38d1
4000000105,696d163e1a141d0aad825d5a64ddf8e6
4000000106,a8359a7bd5002b507ffaf573fb770542
4000000107,6d7f7d7b6bd0f3fa3048dc3b6cc60777
4000000108,ae4c0eebcbd8a98c219db0faf3a6a2ba
4000000109,1dbf8087c75dcefa42da7d903daef1e4
4000000110,25fd3c9536dcdb8b2af74b8b44c9f4b4
4000000111,61d24ab7936772d3998f6eb1f976b991
4000000112,3a468b20ec2dadac4a181c9924e4c40d
4000000113,696387aea8c5266b19bc9e0d74592046
4000000114,65902afed9cf49b4c6cf56abe61fef76
4000000115,f1bdeb0137e35624dbd43db634535ea0
4000000116,a0766e4e9a035911a447286663ef88b9
4000000117,67c0c2f0f0c2a9d0af1892f92651dc92
4000000118,6bed45ff8d1eb021a5116e6eee9e9463
4000000119,8d2affa77dcdbe1e8b16dc17f70423d8
4000000120,3a2423a22acdbb4cde19eaac02a7a20e
4000000121,5afca9d15abe27fedfd319f021327871
4000000122,04df2aa6cf8de14adcc677065b6996f4
4000000123,e3aae752362bda209c0bc18d120530b8
4000000124,d31117563f16db39a66236e26945b4c0
4000000125,e8b55b0436d9182c870d4415cdcf8a1d
4000000126,f21ca5af2a4ff86c712dfedebcb9886a
4000000127,2ae1fc395a0a6b9c64b98d671504e7b7
4000000128,2bf7eaba5c8b54e93b0a2f9a695cd93c
4000000129,e0a24f179b512a51ddd3f61d84b83603
4000000130,1f1d90734735a2dba3047b36b6d55fc2
4000000131,f1249d72c414bc174ee023301003e6ac
4000000132,a486675c2b0c99715d63cb63d172159b
4000000133,c3ee1f33fa8065a831a98c81cde57ee6
4000000134,9589b06ade41f5ce9de457c47190534b
4000000135,a5da20363f8ce58571e34e361e1ae0bd
4000000136,b9ee5c4381f983973ab44ab4d48736a5
4000000137,da2196a389815e6d3ff6091b8c5f5e56
4000000138,5c84a4eeb167350a8873cb78642236c1
4000000139,7763e3d5011ec219ee00f2fed4979077
4000000140,355a75af8bf36246feb51f56ac945461
4000000141,f23e30d0e2e379a370889fadf772ee1d
4000000142,c8aa78db677b61708f8f762545972b48
4000000143,3781190ed2479d443d90590a3d8c72cd
4000000144,91e2a40ef776bd47e937415f0bd06e30
4000000145,eb9f9b057b3d87a65737c4d84105f0ea
4000000146,c0caa794b9dfbb7edcb58cfc09f07c58
4000000147,c9faead00e41c7740b544a1549564cbe
4000000148,ed1cb8d83cf9419571357b7710919b65
4000000149,21ed007a45618e9d56c5eb46d557b908
4000000150,3e33d04403f0ae1242183517c0bced42
4000000151,380a6e0f1126ed97879cf13c4dd8e559
4000000152,0b6cd5fdeb496c58a635e8662b4f46a4
4000000153,cdbfdc7ecba9dea324fa2b93daae98ff
4000000154,b9f760d8df9ef93c7984d2d1b12cb659
4000000155,89876815e51f436a6ff9acc1cb9a89c9
4000000156,e7ac59222a3403b06b2b599473b9d674
4000000157,383c20ae9689e7fa53043a2a6e84113d
4000000158,2d779af647d7639d9c4fa7aae5e53d3b
4000000159,1f2a79f96f930e68928e5cb2a43c64ee
4000000160,c715ae189336cc592d72a0d521e923fa
4000000161,7c7ee7fd0d1c42cf4352a41d43e8e716
4000000162,a6a8d02815e51b1d170b7caf5fbae2d0
4000000163,1c63cff8f6ceabfc12fbe45033110e1c
4000000164,0f286759f5a92fed0684cdb64984676f
4000000165,9171ea5d57f8b651bd52afc3ed915f94
4000000166,fa1cef420656b8d8844f843f8f9c02e8
4000000167,6b0d637dce5906127311b19746672104
4000000168,ce23019b60371e5b8be8f6c0615f9da0
4000000169,0fe64aac15540225ed2e40a659262e14
4000000170,0d0ee8cf5e40cf11040a846c9cef07bb
4000000171,f452af145b3efae4e725b5706bd6d488
4000000172,fa398fa54c9582be9d8c85671f5f23fc
4000000173,b1e5ec3d0251da881d2a4975b5141dfd
4000000174,a68dbd180a8f1b6929326c65bf6fabe7
4000000175,4a00e35a79d714c17b98d06f61644b91
4000000176,255e641820c2f6a874659955903f6fc4
4000000177,9991e7ac60d5d1a5a611bd40c1749b7c
4000000178,f266cd92de6c5a09a13dc735c3c5a58b
4000000179,f1c1ccc52458286226f58335f62722a7
4000000180,9c5bcfd5472e87b84f49d2a2e65d11d4
4000000181,e4af2975670ca0dc543890893a331a3a
4000000182,d3731e5f9f859e0e4b72088122374998
4000000183,63f8471f4f8c501d182a9780f9947df7
4000000184,e8a00638f8bbb8a799286b6e8eb752ec
4000000185,b4fe5c7b282d6e9d93764ea1b33bc9f8
4000000186,bcaece40e14720429fc49e2ca03a1b49
4000000187,0090580283e0ed5d5fe4c0e8c7dc1db4
4000000188,52229e1ba9cc8dbf40ac844836754f40
4000000189,5fe4a96e91b18a32a276d4c2d76a7423
4000000190,4a1bbbe5ce003794380e92b5ba17c8db
4000000191,df34ecbbfbb75d0d00c0277d359e924d
4000000192,fec57ace734a3b0df23188432e48939b
4000000193,07e4c209f9a5b33e588a6d63b6272b02
4000000194,01968528656b4e144b05b354e3f25c95
4000000195,4eb243f762327aaca3475cc118cb7724
4000000196,c2b032fea7759041082e79c621c6e46b
4000000197,42262d0a8a5eaf348e2d07245c453df3
4000000198,a6b239539249de00f075426d966aecd8
4000000199,7ec7df69b84b70b3eafd44ffb96a6a02
4000000200,bff9198d45ec8cb96c16162a1a5a6251
4000000201,eb139b6f8edb0778327eaaa2e759f366
4000000202,5f001e6e8b893e3b9d073cc2b42f53f5
4000000203,55410e53a9c62cc9a651b68ac573d61f
4000000204,5682f70c0fb4e688813483b463d8d1a5
4000000205,5c46eeafaad736f6465bdb6c89be362b
4000000206,54c040ac8163f61dc02041dc88e14bcc
4000000207,22d2573bb7ca4ab729ceb420853a2041
4000000208,85d07d61c5e4590140a31ae038076f1a
4000000209,de23a25cadc4d8bf9c94a1de8f54f25d
4000000210,6fdf262d5b1db55b3b6f108cb8697f1c
4000000211,a8cee7fe57f4d51fdaec3d34c61e7964
4000000212,7ffbaba995e99938cca11a04be5cdca5
4000000213,e5a553bcd055a0c4bcb665226761ec07
4000000214,4923e0b2be48c8acd878266947d7b5a9
4000000215,80e60de8c96547b04a9470736ed6818f
4000000216,76278b0b23147773b159db6ff562e521
4000000217,9eabf8631cf2890d5d7d31fd58f686ac
4000000218,0a1115b9fed10505d3cf8de84afa52c9
4000000219,80aac85b871b884d3731c158b9112104
4000000220,cd8cf8caf7b210acf026873fa46361b0
4000000221,3c7f826179d23e91c3bdb7d5a89ba754
4000000222,c2d52885c9caeb5e3471fa595c8730e0
4000000223,8629549ce191fbf8c8b366b546a63267
4000000224,014532d81f4d61e292a6d15010c301c5
4000000225,2321bc42a4a16fa23d7455324e7a1bbd
4000000226,04ae87c02de9a1202eefb2bfb9e2ed42
4000000227,ef4b12d37cbc8f5f145278ae1f89351a
4000000228,2d30e2f54042b0d808dbed1f98c86043
4000000229,53f0d6a81e033eef3857b86ad1649ef2
4000000230,981d2b9ecd11c9dd4d51e9bc35d10e13
4000000231,3dc2f5b3d381302bee4fa5dfa297a71f
4000000232,7bd52417778c172a9048b57131b09a6e
4000000233,7b7be6b9dada8cbb96f8bd679391ab0a
4000000234,ec262799341d47cb6e025d87663edbf1
4000000235,395ac36a8a8f1ac0286b029dee8f5d32
4000000236,85c31060280ddaedeed712e99aed5318
4000000237,677ab8e0e2a6c1d4be3afa499a3a15d7
4000000238,6cbef10f22e6cc08b4f362d2868c2ae6
4000000239,297d3377406ae07d7cca9d91c4ff0384
4000000240,dab2b0e8d4335804567eafe3dec5c9d0
4000000241,87ca152eba61265a1af64ae9d29174fb
4000000242,872e53acc5b4341f624a62d0cea37462
4000000243,c37bd4dfecf541cd9301879509a15f02
4000000244,a504d32e813991dcc671df3d289904de
4000000245,b4e4b4ada76cdb8f87a6825ab094947f
4000000246,8c02a12e1c1ffd125205c554d398c71a
4000000247,7acabf594653702417a250ae0962179c
4000000248,c9444a7d1703a7796706f480a0083b0c
4000000249,01360e3fcacdf389684465435ef57cd4
4000000250,23e050f2c63ab4092742d9208e9f7778
4000000251,c06f1aa7392430e253f22037268ccf38
4000000252,2c79e84652924114139afb342fe69658
4000000253,21058a29adf3dc0d0d6372e448af501e
4000000254,0bb42a7cf084486da3672f9ea55d1061
4000000255,2daf45626278d90933614b85c053c17e
4000000256,2c4ac8d370daf9958ba2a4181d74332b
4000000257,572b64fc96742df379b0a38b99a64cce
4000000258,8b6dd773649337083b042425cd541eed
4000000259,f582a10e42f8888090d3e07047ec06a0
4000000260,84efd7a93a3f4d6e7a7137fc0a647cf0
4000000261,9fc1de87ea33d97bfac1dc7cb0244984
4000000262,e81bdcadad9fd152106ee4772b296dce
4000000263,c4d65fab795d29c26dee9100ee94dc99
4000000264,b5d3826b68da44d61558f34b02c7310d
4000000265,2d4dfe3a6134704f489d4665d2446888
4000000266,0d7a632d41010fed2f65794677e447cb
4000000267,2cef40f401eac0a7b6de5cefe4cd9e7e
4000000268,09a2fda0932360bce65bf1e7e0c5438f
4000000269,df4307822485dee07c48bd990d33130c
4000000270,c735fbe31c16a46b9f43403676607ca3
4000000271,eab5c6f90a37863c0f0f418d78f90483
4000000272,04efae8148cd6d55fb9e667563810b87
4000000273,97d2601f9aa8b07de5ceba754cea2f5b
4000000274,f8d4e5a34069e80e196259db84ae7c8e
4000000275,2fcbc54a2bd90d0b1bf4d03dc0431fb7
4000000276,fd2967ca40f1221b1e486e1e218a4536
4000000277,7f51ca25955547a89d2ab44ea39e0163
4000000278,7eddbafb8bb206d74d4029c7d30bffa9
4000000279,57a0819407eba87c22d070ebe53e84a2
4000000280,ec287d23afac40c94dbe641c868fdd2c
4000000281,8a4f920ad5e1ca381906f42fda6dbe44
4000000282,649d9f8e9b123054f9a921b2410d76d3
4000000283,e88b2d135857a018a1784af8b2b995c7
4000000284,804c36dcddb364f8ff2504721a9bb693
4000000285,5f60583a3adc56105c66d428d7555178
4000000286,c485da7f97c967a4924852e52582b935
4000000287,7f4f39680d4f6105f35411e68b27893b
4000000288,79ab7b1bfa0d733ed6992a4fa5ef18b1
4000000289,cc7b7c81de6297f50c1d23ad3123c74f
4000000290,8d0a9af31d86a0e02b55f70d9f8b3cb0
4000000291,8c99fa10cee61345617578dd6aa5e0c3
4000000292,3d41a871c4f80b66971bf36f712310c6
4000000293,60e417843e82a66e6c380ff186bcd30e
4000000294,fcff9879465d6d6eaa38b30202dc1f71
4000000295,a49577e0825d54fa420bdca7c2276fdb
4000000296,1fd4a07deb92650f55ba3b05697d2878
4000000297,204b133439c7c81a83ffee8ec5db5051
4000000298,588f955ad03d3d67cd77a63114c807d7
4000000299,0bdae27fba63ad7d2176c447a5d8a747
4000000300,30043e28442ef470a83e9ad284fa1573
4000000301,bdc79fc4d178afca95573706bed52d63
4000000302,09dae8382efa5e9d859354aa2176b832
4000000303,1a0080282d976ca1f69c621fded2ec0b
4000000304,a78f37542575990d3a9ebf1cf08e967c
4000000305,01edfe84bcb458963a92c5b3aa8f251f
4000000306,6fe3c7457f5ef52c1e00466a6cab8c91
4000000307,f1412805b0e8f5594438250325118389
4000000308,a261ff51b0307281f68801a4d1839825
4000000309,05c7aabdfb7b5d03a7c1495a40c52896
4000000310,e44faf3d60359050ddb33f6363969c65
4000000311,4a8a796cb90362a84d5c768b13964647
4000000312,8ae317bc8903bd879e667290764229f9
4000000313,e8ea6ee6ece6f0df4284cd6031adc8fe
4000000314,1afc1265757c4a342ee37819452917a5
4000000315,907228cbca579a05fc763683f33dc6e3
4000000316,e8b48376592faf2708bdf6f5f9926e98
4000000317,3f90e95c981cd56ef31d01f75e689990
4000000318,0a9930b5899d54b9819ae0ecd6c2244d
4000000319,55f50d15f7813d0ee0e42c19886e3ad7
4000000320,fff5002695bacd862a3e051324f3ba2d
4000000321,a42e1de241b7a6202b9fe54e9d8d2456
4000000322,7b8d8ea29c76c033a81be8cbe7915dcc
4000000323,c22c688f4f7bebbbe570a758f49e1f98
4000000324,960b4a5daa79593687d58d8868f98f15
4000000325,24cf8a38f36e67567ed64564ab127e08
4000000326,b1da56b8dfc21c009ea08766bbee6408
4000000327,ed0e54025988cb5a14ef74329494946c
4000000328,9e9ee37ac6a84c469618be891a2b0188
4000000329,e7483bf59240b7ea62ead44f90c916f6
4000000330,c2d354c7bdbd042deb45efc3d9785cda
4000000331,b559fc655b2f31f833be060d8aaa484a
4000000332,825746d2cd9f931cd3bbfc8576ee95c1
4000000333,125223c7322db85bc11ee2c5b0f49ccb
4000000334,bf5da63dc9951bcbb5c0f0692b8fa322
4000000335,1baa14ba8f5239f84c02a90a387fa1ff
4000000336,3f0ba14e71dbc6d3eb17c527df91ef77
4000000337,afaebcbf4f6eb60937f75489316443dc
4000000338,0f0256dd2d87e40fb2825a0752da1ed1
4000000339,40a09587a194807293278255c4db99bd
4000000340,8745b81f6334be16a7f72432b47ebdad
4000000341,be58085aa240fea338d994caca4f9bb9
4000000342,2cff5dee62e4e3411f17bae09e546fcf
4000000343,900773cb18421dade40f40dca8a6c238
4000000344,536c52f36e7a85b4fae3854dd4dab3e9
4000000345,b20de4dd51da308aa3e0af7042fbb851
4000000346,66a440bde07c8484a831c249f15eabbb
4000000347,e72b500744b4587265ee63ceccccfbc6
4000000348,1b8aa237705dc904ca34a1091f324840
4000000349,10f042ea0359c6d0ca00665500e4a389
4000000350,30a7a737f8c1d88bd8633c0a27d587d0
4000000351,dc995f94037e083e8b51e3cdfb8f7490
4000000352,16782be6d28fd9f71b407950defb5338
4000000353,6da2611af39b7b45808bc92b59307925
4000000354,7fa8eec3c43bc66b2973d19b81fb7f58
4000000355,a7e96c101b811bbb6bfd66183f071a7c
4000000356,28b35268456c17c58ab9638fa2350034
4000000357,cf4be3bcbd4859d5f02826394dbed73a
4000000358,c09dd1c17e08e85d35fe4c93754cd5be
4000000359,8e79a209f88e90146e9386e68d93f125
4000000360,ba8f1f5444f24adb7b06583e3930cbb4
4000000361,34a5bebce222e6cda9078afb4b164cfa
4000000362,5391c642f6bc2670b1419c0fa3e2e027
4000000363,8e642a334984cd97fbdeed04b16c6513
4000000364,c5290efa6b12fc8042a9aa5f320c368f
4000000365,baacb5a820ecc2503ed6b3188f250a05
4000000366,39d9086d9c10f521399966936287303b
4000000367,cef2babd878bfc2daac8da929bfbe530
4000000368,69ef5c2a95e3e17b3d089a5a00b16a91
4000000369,77312c96072f200e5e8417d01ba1354b
4000000370,83b244322088150ada70a4f2c960afcc
4000000371,d6442605353314a03502525b2a0b2425
4000000372,bd90b8e998560bf4cbcc97b3246dcd5b
4000000373,b33d25db9fcbf77bf29bfb473b320efb
4000000374,0e67538cb833987c6ff53a70813b82d8
4000000375,e30cdee7249b57958b030796b62496bc
4000000376,1b5858bfe1647a35c25fdf872d337a2a
4000000377,f508fb883b8ca92ca2b13ad6a96735c7
4000000378,1ba3d82bbfb34f873f37649c813d21e0
4000000379,1581b2573e3129de858dcc5e51d0022c
4000000380,fcc4e5f0ccef54135ff3385fbc04c481
4000000381,504d9d4cf65e116560444561218b290c
4000000382,38779390e2095eea2521fff91a17de6a
4000000383,d7c39acd0a5f75214fa57758b66cf582
4000000384,57e1e4538f0d406e0277459a09a7b4c4
4000000385,f047167354224f0c6fa0550dc6cf8a9c
4000000386,6e2402fd46b39eb28f1e54cbd07150ca
4000000387,6222ca17c78b978859af0c95c6ce3b65
4000000388,37935fe082e12b1e5160588d683b729c
4000000389,557181a357a5efac553fcb0867ab224c
4000000390,d131224b8d221d8eaa944955714e333b
4000000391,b8e84fcfb110cc8a06f9896481dad0a2
4000000392,ace6a9d7944c52885e8dea979b5ba7a8
4000000393,11701838c0db1a3c5603fd5038b1373b
4000000394,ca2b43137a3722077e7f85ffac19ec80
4000000395,5f426c24ae858332235d62a8cd034e93
4000000396,30a94ef98170c9228fb2514ae9ec6fcb
4000000397,a7790e92635a62a6ebf2e0ed654150a2
4000000398,5c334ffcbdc1aa4c251437a740bd8a90
4000000399,dbcbe0b53005ddb1274620a8cef202d3
4000000400,abeb2ad681a58a05500fcf5c5e2b8632
4000000401,91cf766d828ca3496bed50862ca7c4a3
4000000402,f4b8681eb579b232906fd12d24ae134e
4000000403,3b4b3a54d44427d3f2ac472a02b3572c
4000000404,3f535ab988e748d92dfbca0eaa46cf93
4000000405,42d56388f29a9390776c6ab2edbd2ee4
4000000406,e980c6fea5db047a59e8897d241d2a4c
4000000407,13e8e103b022745b1f36d7cf019e01d7
4000000408,5f55bc67e4436dba494480626e5a63d3
4000000409,33bcdf24f580ec310913d0038567d20e
4000000410,8200b6aff2e764ef515597c6acfa2414
4000000411,ea6dce8b60354b31063837611947a4bd
4000000412,9b126c9ddd231d6cbff787abe3b58289
4000000413,a19ff3c794effa20179bd6da763b6998
4000000414,ddcefd4d6546ff894fba661eff0943d6
4000000415,a6b66ad225e1f22bd7f61f0b69f1147a
4000000416,2b008a899e5d981a48f8ca8a78897a22
4000000417,4622c59f99707c83401558775eb5605d
4000000418,8557642f752061a089bcff5162ef21fd
4000000419,2bc2971a0d24ee5d090cfd6f72026544
4000000420,c7287910952f506d778dfc64f04f6695
4000000421,4c45ab97533bbf5a24bdc3f0d6d9c2b8
4000000422,58a0e6d7f5a490477e235a07016ee8f8
4000000423,6b88dd7bcd7e5a3b9ff560a94d6f0dce
4000000424,6bdc1c3d75497d74d442b0c7cc690ba1
4000000425,869ee139b247350f0ff33bf81788af07
4000000426,924d3771e029992d721e6e5102cd32b0
4000000427,fa01b26a39182abf4614160baf12656a
4000000428,5e97eb83eb4263cb3822a7cab2a19bf4
4000000429,b9547c82df580d9845e8d36ae3e5a527
4000000430,fda7dc8a10548fae05d2780149a761ba
4000000431,832b1f03fb88d50f88d7356cd7a5fa13
4000000432,a3e7efa18af959c30a852c6ac90ee35d
4000000433,f5d8c45f2f7b58a3882e72ec252109c0
4000000434,1126733e16e0b4e6e73eb75d5fcbff31
4000000435,27165d8d68c41cea0bc1d7f20ccbc536
4000000436,67c0b590d236f5e5af8a31b7adfbec32
4000000437,dd5f355d9a10d80319e5f43b8fbceb40
4000000438,1a649bdab4e2837a497014b4194a2f8b
4000000439,c3145c3c922c5f92bae1a0688b394f68
4000000440,ed0e4ee75cf4ebf66488dd042e89bed5
4000000441,9ff464c46e1a5fe8a2f18350607b1221
4000000442,0d0649af899488c812cfe9725f055bb1
4000000443,1d89107e5a30ef8b8c213994205cce19
4000000444,f783a32fe036c3161f06b1da0efe0bf2
4000000445,4868edb23135211401c2bc9289b44de1
4000000446,023f44ed6095bb08cdf5aecfe74b388e
4000000447,4a72e676701208d43058b67977ea4668
4000000448,48b5308740a1707c5847a843a8409de3
4000000449,15e9fad7b2d6b44a4269c580e6c2b1f9
4000000450,a95ef5cf536ee670e5f1e70e3b3bac7c
4000000451,e9cb07a38716c5024af59f57bd4d6a9b
4000000452,a0c36e754fe6a3662cd4223a9241d7fc
4000000453,e2c04bb97b8064d063bc9aa89f110f31
4000000454,21543aecb12f381c761c74f1f4162cfd
4000000455,4ccc6a943a8bb1c36dfa0d4dfbe666ee
4000000456,d60a646e071e7e6cd53f8ecb93dbabfb
4000000457,62723bc173cc3ad61e936af52d456c96
4000000458,3c4d11ae3d72d5451c844d04f2b2a69e
4000000459,70b2d90c392c521d7b9ce37d81a65a9f
4000000460,4cb8f5e5d972dd80fe6509223fb9728e
4000000461,e143a3ca7255de9064bd55f2086cda3d
4000000462,24da1cc20ba2edfafd752c9d127c6627
4000000463,7bf4ab3453d4807f404f247644de97e7
4000000464,f40cbbb13c42afb64ae229e0b5bb49dd
4000000465,15844e3ea1f14aa722e3fd7b3eaa79b7
4000000466,0a414f508d83aa1e1bf4d81c947ad792
4000000467,b2e16a34181bc827cafe3aaaedfe4416
4000000468,591168a85341fb535198e266dd03b6dc
4000000469,32d13c0f455e7036e8c9880d4f056eb5
4000000470,0f393143b0b2361dc46fa0e3d594843e
4000000471,f0db0ac605c3990cd90d305d6e06504a
4000000472,2698a32db29b03e6fca53fc470cafd37
4000000473,0ba8e21d7810818eed0c634f4350bcf5
4000000474,f5dd62701843383d270c95b0ebdc6dd2
4000000475,1a9c0844fd0868522d9813d9fbf108dd
4000000476,a2297cd4394c8233244ce0d1efe30ea5
4000000477,a317dd346d8f24f6ff5dfbfadc372cd7
4000000478,ba2d82bef7419c3f41ffb4a03952ff09
4000000479,9a2e8f218da4a268b12521b8d2f96100
4000000480,0f5310652fc8f0dc9fa3605103b5a098
4000000481,a6ce9555f25b2dae78da9f4300026216
4000000482,d50a64cc324502230eef005a37883926
4000000483,8c46d184ed94dbd7cffdc6cba8aa9259
4000000484,8135653f02ec2e5641161b0a6c3aa283
4000000485,854f15ad10fb93e71e9adb5a946bfc7f
4000000486,add1a29bb38ae5a7e67367aa66d2816c
4000000487,21b118cfb9506102afe8b1d57bcfbfda
4000000488,e287395a5f7cc754c031d414c05732c8
4000000489,db38aac89d3bf0a0eb5142da8b21fa31
4000000490,80353eaa6223818ce81d8ac0cc0d3f62
4000000491,c752527c80419745f34e48ee247e342f
4000000492,a9a60bc99a81a83ec13c6ba797b5d8a8
4000000493,08c36bc00429d8f25401d7d2c8f73531
4000000494,e39d4c3e97ce20ceb33911df352779d7
4000000495,b9b50e6e2a91ab59bcfdea62a2850ad3
4000000496,7b3b92bcc50d400b1437c7dc101fed62
4000000497,86dff3f7992b6c425a33bdddb8c7671f
4000000498,756c21a0cee11aa0d8ef822dacf4738c
4000000499,942536b20296e963745f6163a727cc36
4000000500,f83ec8d2fd8f45581bc2f11c4f740e58
4000000501,1dc5a0e8a5f3f3669497419080f13d72
4000000502,339b3d0650e13b4031138fce9f6751f7
4000000503,68a8936e50e03b3cb3ac10cfb04ebcd7
4000000504,8e34a16bc44b37f8de98fb038bdac827
4000000505,7833c8935fdcb2edc76047a40e41cb47
4000000506,8609cea60678402774ceaa5d83054691
4000000507,d6c6cc209ebace32ba2d426b417cf670
4000000508,00355be2410d8c647cc90fe5f42d457d
4000000509,e7b1ac717d0d99787fe3f8e1ddf8d2ff
4000000510,d8c4350f1ae255ed3c98cf2af3d70ff6
4000000511,5c2d65a014ea856e09c083e9bee2f024
4000000512,2dc9665cbc3766c914bfe404862e27c7
4000000513,aa5de16f959339364c1b426eaab7fbd4
4000000514,1794fc91e6d2f06a9e75568cbfb5d80f
4000000515,093a5ac88001009172085dd0056eb337
4000000516,d5b3cce58cea0a52b5860ee6bfd9feda
4000000517,ecfea60eb870e15d4827e0ed66301335
4000000518,10d7673df7806cde6a0eb026ad206ab9
