src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
200000029712,200000039592,50000004836,2021-11-13,2022-03-16
200000029712,200000070189,500000091,2021-06-22,2020-06-06
200000029714,200000066956,50000003641,2021-01-13,2020-09-14
200000029716,200000099000,5000000106,2019-07-05,2021-03-26
200000029717,200000063410,50000001,2020-11-05,2021-11-18
200000029718,200000041223,50000006724,2020-12-17,2020-06-07
200000029718,200000055273,50000004308,2019-10-13,2020-12-11
200000029718,200000072354,50000003386,2021-01-29,2021-04-17
200000029719,200000076872,50000001,2019-10-24,2020-01-14
200000029719,200000089654,500000033,2021-08-27,2020-10-15
200000029720,200000054559,50000001,2020-03-29,2020-06-06
200000029720,200000096645,50000003797,2020-11-12,2021-01-17
200000029721,200000087404,500000087,2020-10-04,2021-10-24
200000029722,200000033036,500000067,2021-03-16,2022-05-21
200000029722,200000067857,50000008,2020-01-13,2020-06-04
200000029722,200000092921,50000007596,2021-03-04,2021-04-03
200000029723,200000068312,500000057,2021-04-15,2021-02-25
200000029723,200000069523,500000075,2019-10-28,2019-11-05
200000029723,200000078986,50000003,2022-02-13,2020-03-20
200000029724,200000052313,50000003561,2019-10-17,2021-09-10
200000029724,200000083051,50000007138,2020-08-02,2022-06-11
200000029725,200000077854,50000005969,2020-08-05,2021-08-14
200000029725,200000092844,50000001,2021-08-27,2020-12-18
200000029725,200000099330,500000082,2019-09-30,2021-10-16
200000029726,200000035994,50000003525,2021-12-31,2020-03-16
200000029726,200000066806,50000007956,2019-08-27,2021-07-27
200000029726,200000098097,5000000454,2022-04-01,2021-06-24
200000029727,200000048976,50000003,2020-10-12,2021-06-22
200000029727,200000055840,50000001867,2020-08-03,2020-03-15
200000029728,200000046402,50000008620,2021-01-07,2021-09-25
200000029729,200000057541,5000000425,2020-04-29,2021-04-01
200000029730,200000051720,500000015,2020-05-27,2019-09-24
200000029730,200000057512,50000007157,2020-08-15,2020-09-16
200000029731,200000052321,50000001,2021-09-16,2021-01-20
200000029731,200000060499,50000001,2019-09-26,2020-06-03
200000029732,200000070302,5000000742,2021-02-28,2019-09-18
200000029732,200000083824,50000001,2020-03-14,2020-10-26
200000029733,200000030189,5000000374,2020-08-16,2021-01-07
200000029733,200000086814,50000001,2019-10-23,2021-10-03
200000029734,200000032288,50000007,2021-01-30,2021-07-23
200000029734,200000059613,50000003,2019-07-10,2020-11-01
200000029735,200000076135,50000008962,2022-01-14,2021-02-26
200000029736,200000042830,5000000884,2022-06-23,2021-06-10
200000029736,200000082688,50000004401,2022-02-22,2021-06-12
200000029737,200000092488,50000002094,2020-06-27,2022-04-11
200000029738,200000032736,50000009247,2020-06-20,2020-05-06
200000029738,200000060306,50000001647,2020-01-21,2020-12-26
200000029738,200000064843,50000008639,2019-12-20,2019-08-24
200000029739,200000040512,50000005679,2021-01-12,2019-12-16
200000029739,200000084678,50000005294,2020-05-06,2021-12-24
200000029740,200000085557,5000000891,2020-01-09,2021-10-29
200000029741,200000036683,50000008947,2022-02-25,2021-05-27
200000029742,200000051993,50000004210,2020-02-16,2019-07-21
200000029742,200000054597,50000004508,2021-04-26,2019-12-29
200000029743,200000061451,50000001482,2021-01-31,2021-09-18
200000029743,200000075072,50000009271,2022-05-11,2022-03-05
200000029743,200000095300,50000002269,2019-11-27,2019-11-20
200000029744,200000072113,50000005865,2020-06-30,2019-12-31
200000029745,200000034105,50000007,2021-03-20,2022-03-30
200000029745,200000046367,5000000765,2022-06-21,2020-02-29
200000029746,200000066792,50000007999,2019-10-09,2020-12-05
200000029746,200000067149,50000005,2022-05-10,2022-06-13
200000029746,200000097939,50000007138,2021-03-25,2021-04-24
200000029747,200000071471,50000004876,2022-03-17,2020-10-24
200000029747,200000097473,50000001,2020-10-05,2022-04-12
200000029748,200000048328,50000001,2020-04-22,2021-07-25
200000029748,200000090575,50000002192,2021-10-23,2022-05-24
200000029749,200000037782,50000001,2021-07-14,2021-07-18
200000029749,200000087025,50000009,2022-05-25,2020-03-06
200000029749,200000094230,50000001,2020-01-19,2021-08-22
200000029750,200000031822,500000015,2021-05-19,2020-07-25
200000029751,200000068937,5000000748,2021-06-07,2020-06-03
200000029751,200000074716,5000000212,2022-05-10,2022-04-24
200000029752,200000079432,500000010,2021-07-21,2020-12-07
200000029752,200000091464,50000001351,2021-12-20,2020-05-23
200000029753,200000087169,50000009,2022-05-01,2021-02-25
200000029754,200000047573,50000006771,2021-03-09,2021-08-21
200000029754,200000070862,50000006073,2020-11-30,2019-08-10
200000029754,200000093932,50000008213,2021-10-27,2021-06-26
200000029755,200000081400,50000009,2021-04-21,2020-05-18
200000029756,200000038315,50000005,2020-09-23,2022-01-13
200000029756,200000077456,50000001046,2021-01-06,2022-05-16
200000029756,200000094232,50000007356,2021-03-17,2021-01-01
200000029757,200000037223,5000000663,2020-04-28,2021-11-07
200000029757,200000046344,500000078,2021-04-05,2020-09-27
200000029758,200000063595,50000009017,2022-06-19,2020-08-08
200000029758,200000064546,50000008,2021-02-22,2022-01-06
200000029759,200000046263,5000000214,2021-03-16,2020-01-25
200000029759,200000082885,500000010,2022-05-08,2022-02-14
200000029760,200000039490,50000003030,2021-07-20,2020-07-10
200000029760,200000082364,50000008346,2019-09-05,2020-10-26
200000029760,200000097371,50000007599,2021-07-03,2021-01-11
200000029761,200000064105,50000004422,2020-10-14,2020-07-28
200000029762,200000068679,50000005337,2022-05-24,2021-12-19
200000029762,200000075142,50000006970,2020-10-07,2020-10-09
200000029763,200000095970,5000000462,2021-11-08,2021-03-29
200000029764,200000073921,5000000250,2021-07-17,2020-05-19
200000029765,200000052453,50000001384,2019-12-24,2021-11-23
200000029765,200000069322,50000009,2019-08-27,2020-08-07
200000029766,200000057704,50000001688,2020-02-29,2020-09-09
200000029766,200000091001,50000003750,2020-07-18,2022-06-12
200000029766,200000096158,5000000979,2021-03-07,2022-03-16
200000029768,200000038982,50000005575,2019-06-30,2021-09-30
200000029769,200000037116,50000008877,2021-01-02,2019-11-15
200000029769,200000083354,50000001,2022-05-30,2021-05-10
200000029770,200000029859,50000007646,2020-01-19,2019-07-20
200000029770,200000092813,500000060,2022-01-05,2020-08-12
200000029771,200000052898,50000002108,2022-05-21,2022-05-08
200000029771,200000090923,50000006774,2021-10-02,2020-01-30
200000029771,200000093988,50000008931,2019-12-31,2021-04-28
200000029772,200000052124,50000002234,2022-05-08,2020-03-22
200000029772,200000098997,50000005866,2021-10-16,2021-12-14
200000029773,200000072242,50000001,2021-07-06,2021-06-04
200000029774,200000044786,50000007336,2022-01-16,2020-07-09
200000029774,200000046282,50000005631,2021-05-05,2022-05-30
200000029774,200000075162,50000001,2019-11-13,2022-02-04
200000029775,200000042030,500000096,2019-11-03,2022-01-16
200000029775,200000054271,5000000163,2021-07-16,2022-03-05
200000029776,200000069051,50000006110,2019-07-12,2021-03-05
200000029776,200000083342,50000001,2020-05-09,2020-06-13
200000029777,200000052378,50000001568,2021-02-05,2019-08-18
200000029777,200000073140,5000000102,2021-06-03,2021-06-08
200000029778,200000074056,50000001,2020-07-18,2020-03-11
200000029779,200000036773,50000004864,2020-11-07,2021-11-06
200000029780,200000049622,5000000834,2022-02-07,2021-04-28
200000029780,200000090101,500000035,2020-04-16,2021-04-10
200000029781,200000060690,500000025,2021-03-10,2021-02-28
200000029781,200000074298,50000003,2021-05-17,2022-06-23
200000029782,200000041680,50000008086,2020-07-05,2022-02-19
200000029782,200000087961,50000007216,2022-02-01,2021-03-07
200000029783,200000030533,500000050,2021-11-01,2022-03-10
200000029783,200000091118,50000001,2019-07-19,2021-07-26
200000029783,200000096125,50000003179,2021-05-15,2020-05-17
200000029784,200000044425,500000011,2020-09-21,2019-10-27
200000029784,200000063803,50000007704,2022-05-14,2022-03-17
200000029785,200000071482,50000002114,2019-11-05,2019-07-30
200000029785,200000098534,5000000543,2022-01-19,2021-02-13
200000029786,200000086061,5000000501,2022-05-02,2020-06-24
200000029787,200000042364,50000003952,2020-02-02,2019-08-14
200000029787,200000043139,50000002189,2020-05-21,2021-06-21
200000029787,200000080284,5000000414,2020-06-29,2021-11-30
200000029788,200000057244,50000001,2020-03-30,2021-02-01
200000029790,200000031877,50000001,2020-02-15,2020-07-31
200000029790,200000035718,50000003129,2021-07-17,2020-03-28
200000029791,200000097666,50000001,2020-06-03,2021-03-27
200000029792,200000029810,500000052,2021-09-29,2019-12-15
200000029793,200000042586,50000007382,2020-07-05,2019-09-26
200000029793,200000048946,500000015,2019-12-03,2021-06-09
200000029794,200000067966,50000002,2019-12-26,2021-08-03
200000029795,200000031827,5000000457,2020-07-07,2019-11-28
200000029795,200000086006,50000006530,2019-09-07,2022-01-10
200000029795,200000087560,50000009016,2021-10-11,2019-10-31
200000029796,200000060453,500000091,2020-07-17,2020-12-10
200000029796,200000067612,50000003893,2020-10-25,2020-04-07
200000029797,200000042320,50000001373,2021-09-30,2021-08-15
200000029797,200000063753,50000009,2020-04-04,2021-05-01
200000029798,200000066706,50000006508,2020-05-15,2019-08-29
200000029798,200000070515,5000000784,2020-10-30,2021-04-24
200000029798,200000076957,50000005399,2020-01-31,2021-06-11
200000029799,200000049567,50000001474,2021-02-18,2021-01-27
200000029799,200000076783,50000006940,2019-11-11,2019-09-30
200000029800,200000068810,5000000405,2021-05-10,2021-07-09
200000029801,200000077152,500000062,2021-06-03,2020-06-27
200000029801,200000087958,50000004678,2020-12-02,2021-05-29
200000029802,200000040087,50000006718,2019-10-09,2021-10-13
200000029802,200000044508,500000019,2021-09-24,2021-09-17
200000029803,200000060767,50000007318,2020-08-24,2019-11-13
200000029803,200000081572,50000001,2020-06-05,2020-07-20
