src_id,dst_id,corp_id,pn_id,src_work_for_start_time
200000040400,200000079637,50000001,100000097,2021-03-25
200000040403,200000099552,50000003155,100000088218,2020-12-29
200000040404,200000076819,50000008752,100000011363,2021-04-10
200000040406,200000054380,50000002786,10000004998,2021-07-03
200000040406,200000054522,50000001,10000001,2020-03-26
200000040407,200000076295,50000001,100000011911,2021-06-20
200000040410,200000063714,50000003986,100000057,2020-05-04
200000040410,200000076112,50000001285,10000007080,2019-08-17
200000040412,200000045444,50000008330,100000058,2020-02-05
200000040413,200000093653,50000009,100000082980,2020-06-21
200000040414,200000046499,50000001,10000005,2021-04-26
200000040415,200000075030,50000001937,100000025543,2021-04-08
200000040415,200000078529,5000000423,100000066950,2021-04-07
200000040416,200000074932,50000009042,10000009226,2020-10-18
200000040417,200000069676,500000030,100000064136,2021-05-22
200000040420,200000093003,50000004,10000008362,2019-09-18
200000040421,200000048331,5000000445,10000001,2020-12-10
200000040421,200000058647,5000000832,10000001,2020-10-19
200000040422,200000043055,50000003642,1000000232,2022-01-31
200000040422,200000044780,50000005193,100000021566,2021-08-30
200000040423,200000098603,500000090,100000017082,2019-07-14
200000040424,200000071647,50000008,100000014833,2020-11-21
200000040424,200000093350,50000006138,100000023903,2021-12-15
200000040426,200000044417,50000007761,100000081896,2019-08-25
200000040428,200000065790,50000001,100000071587,2019-11-05
200000040428,200000082723,50000003369,100000019651,2019-09-02
200000040429,200000074325,50000002,100000046449,2021-08-11
200000040431,200000047942,5000000658,1000000250,2021-06-06
200000040432,200000056050,5000000186,100000084270,2019-12-14
200000040433,200000052399,50000008416,10000001171,2021-09-05
200000040434,200000083095,50000006,100000063347,2019-07-18
200000040435,200000048916,50000007537,100000018312,2020-08-12
200000040436,200000081422,50000001434,10000009544,2020-11-27
200000040436,200000083429,50000009,10000008101,2020-04-07
200000040437,200000043567,50000007,100000046668,2021-09-03
200000040437,200000044958,50000008422,1000000902,2020-03-01
200000040438,200000086699,5000000626,1000000150,2019-11-10
200000040440,200000053984,50000003261,10000003088,2021-08-29
200000040440,200000084954,50000009044,100000030081,2022-03-28
200000040441,200000060274,500000014,1000000587,2022-02-01
200000040441,200000071035,5000000909,100000013584,2020-11-22
200000040443,200000052981,50000005,10000004,2021-07-29
200000040443,200000055005,5000000377,10000003,2020-06-06
200000040444,200000079267,50000001253,10000009,2021-06-09
200000040444,200000092247,5000000706,100000082,2021-08-11
200000040445,200000043115,50000003293,10000003065,2020-08-30
200000040447,200000059675,50000005901,10000001,2022-02-02
200000040447,200000079616,50000001,1000000658,2019-07-30
200000040449,200000054735,50000001,100000084496,2020-01-25
200000040450,200000071592,50000002,100000011470,2019-12-10
200000040451,200000068713,50000003007,10000006789,2020-08-27
200000040452,200000052579,50000001027,10000006,2021-03-25
200000040452,200000055830,50000004550,1000000472,2020-10-03
200000040454,200000066659,500000086,100000010,2021-08-15
200000040456,200000051685,500000072,10000001,2019-11-19
200000040457,200000066833,50000007,100000017255,2022-05-07
200000040459,200000046892,500000099,10000007163,2020-05-08
200000040460,200000043966,50000009,100000039649,2020-12-29
200000040461,200000055570,50000001431,100000039,2022-02-05
200000040464,200000064626,50000009,100000035189,2019-11-30
200000040465,200000075721,50000007612,100000011,2021-10-21
200000040466,200000056032,50000004146,10000004530,2019-10-10
200000040466,200000073618,50000004161,10000001,2021-02-04
200000040468,200000068816,50000006961,10000001,2022-04-15
200000040468,200000096782,50000007352,10000009994,2021-05-10
200000040469,200000043523,50000001,100000024380,2021-07-14
200000040470,200000049410,5000000792,1000000756,2020-08-26
200000040470,200000083487,50000008692,1000000509,2019-09-25
200000040471,200000098600,50000003563,10000004,2021-10-19
200000040472,200000086672,50000004243,100000013392,2020-09-18
200000040472,200000092320,50000004515,10000006742,2020-05-27
200000040473,200000081828,5000000752,10000003323,2021-08-24
200000040474,200000064928,50000008940,100000053384,2019-10-05
200000040475,200000073634,50000002273,100000023441,2022-06-26
200000040476,200000054138,50000006991,100000010,2020-11-24
200000040477,200000045484,500000045,100000044663,2022-06-07
200000040477,200000072743,50000004991,10000009382,2022-04-18
200000040478,200000089176,50000006585,100000020969,2021-07-21
200000040479,200000079399,50000006973,100000043,2021-04-07
200000040480,200000044856,50000001,100000023221,2021-07-20
200000040480,200000046258,50000002490,10000001537,2021-06-17
200000040483,200000052613,50000001,100000053491,2020-03-31
200000040484,200000044336,50000006319,10000008593,2020-09-05
200000040485,200000059523,500000075,10000001,2020-12-17
200000040486,200000076056,5000000698,100000021266,2022-05-09
200000040488,200000086959,50000002511,10000004,2020-02-03
200000040488,200000091181,50000002575,100000063709,2021-03-01
200000040490,200000071541,50000008,100000083353,2020-05-03
200000040490,200000072570,500000080,100000016883,2022-02-14
200000040491,200000049940,50000006,100000057,2022-06-03
200000040491,200000084852,50000006854,100000057494,2022-04-19
200000040492,200000052958,50000006032,100000084468,2020-07-09
200000040492,200000069428,50000001,100000066761,2020-01-21
200000040493,200000075114,50000006809,10000002423,2020-05-17
200000040495,200000063415,50000003560,100000065658,2020-11-12
200000040496,200000085509,50000001575,100000071190,2021-02-06
200000040496,200000097857,50000001,10000001436,2019-12-30
200000040497,200000058223,50000001,10000009,2021-10-24
200000040498,200000053594,50000004420,10000001,2022-03-13
200000040500,200000098100,50000007693,100000023656,2021-11-20
200000040502,200000052373,5000000725,100000032275,2021-04-12
200000040503,200000049684,50000007840,100000013296,2020-01-23
200000040507,200000061504,50000008266,100000079220,2022-06-05
200000040507,200000070372,50000004655,10000001,2021-01-01
200000040508,200000097602,50000008,100000083,2019-11-04
200000040510,200000057144,5000000429,100000085024,2020-05-05
200000040511,200000046314,50000006759,10000008,2022-04-02
200000040511,200000066334,50000009366,100000042,2020-05-09
200000040512,200000076131,50000004412,10000002,2021-06-30
200000040514,200000099879,50000001,100000077,2019-12-12
200000040515,200000066139,50000008206,100000042643,2020-10-17
200000040516,200000056848,50000008461,1000000241,2021-05-27
200000040516,200000073170,50000001979,1000000904,2021-11-04
200000040517,200000072755,50000001,100000066,2021-11-11
200000040517,200000079918,500000075,100000043771,2020-07-15
200000040520,200000093941,50000002281,100000022049,2020-09-28
200000040522,200000084972,50000005063,100000028,2020-06-27
200000040525,200000081667,50000001541,10000001,2020-02-19
200000040526,200000081127,50000002759,10000004721,2019-10-25
200000040526,200000082998,5000000603,10000004623,2022-04-25
200000040528,200000077051,500000057,10000008,2020-12-18
200000040529,200000061794,50000004837,1000000431,2020-01-21
200000040530,200000087701,50000001,100000089442,2020-10-29
200000040531,200000074081,50000008693,10000005207,2019-09-11
200000040532,200000066984,500000076,10000001,2019-10-13
200000040533,200000066204,50000003671,10000001,2021-10-25
200000040533,200000069209,50000006667,100000058,2021-09-18
200000040534,200000057260,50000003749,10000001,2022-03-08
200000040534,200000095675,5000000704,10000005,2020-03-26
200000040536,200000059199,50000009437,100000012920,2021-02-20
200000040536,200000059203,500000071,10000004,2022-03-25
200000040537,200000047567,50000002048,10000001,2020-08-08
200000040537,200000083788,500000056,10000001,2019-08-23
200000040538,200000068763,50000004203,100000073,2020-12-29
200000040539,200000061872,50000009287,100000041870,2019-07-31
200000040540,200000063929,50000004526,100000057997,2019-12-02
200000040542,200000066025,50000001,100000014,2020-03-25
200000040544,200000043224,5000000240,1000000805,2020-03-28
200000040545,200000060263,50000007749,100000026,2020-11-02
200000040546,200000076501,50000007444,100000023980,2020-09-12
200000040547,200000046135,50000003827,10000005972,2020-06-20
200000040547,200000083777,5000000188,10000001,2022-01-28
200000040548,200000073086,5000000447,10000001394,2022-03-15
200000040549,200000069771,5000000779,100000032521,2020-09-18
200000040550,200000063790,50000001,100000021727,2019-09-25
200000040550,200000071275,50000007,10000004458,2020-11-26
200000040551,200000073188,50000008216,10000005077,2021-02-26
200000040552,200000076834,50000005689,100000059632,2020-08-18
200000040552,200000086975,50000004490,10000002259,2020-03-18
200000040553,200000049569,50000002379,100000047097,2022-05-25
200000040554,200000064878,50000001892,10000001731,2019-12-26
200000040555,200000055227,5000000682,10000002939,2020-02-03
200000040555,200000081471,5000000823,10000005063,2022-06-27
200000040556,200000052877,50000002990,10000008,2020-07-14
200000040556,200000077882,50000004971,100000061673,2021-12-03
200000040557,200000068701,500000034,10000002455,2020-04-09
200000040557,200000089449,50000007961,10000001,2019-07-17
200000040558,200000054472,50000005854,10000007,2020-08-05
200000040559,200000070492,5000000880,100000050161,2021-01-27
200000040559,200000084022,50000005762,100000064689,2020-02-09
200000040561,200000055796,50000008076,100000013868,2021-01-16
200000040561,200000078383,50000006313,1000000634,2021-03-16
200000040562,200000060461,50000005691,100000076403,2019-08-20
200000040562,200000084224,50000003,1000000359,2021-09-10
200000040563,200000086245,50000002501,100000025969,2020-11-27
200000040565,200000083037,50000008329,10000001925,2022-02-02
200000040565,200000084023,50000004,100000044330,2021-11-20
200000040567,200000049727,50000007314,100000086325,2021-04-17
200000040568,200000059442,500000098,10000001,2022-04-19
200000040568,200000071416,500000052,100000018461,2020-12-04
200000040569,200000093180,5000000991,10000007,2022-04-10
200000040570,200000078196,50000005,100000080395,2022-01-08
200000040570,200000088594,500000032,100000049,2020-03-21
200000040572,200000068419,500000018,1000000451,2020-01-20
200000040572,200000099665,50000001810,100000015084,2020-11-17
200000040573,200000046312,50000007,100000014,2019-09-16
200000040575,200000076089,50000005522,10000004124,2022-04-12
200000040576,200000098180,50000001440,1000000374,2021-08-20
200000040577,200000045625,500000044,10000008,2021-10-05
200000040579,200000048330,50000003220,100000069,2020-09-17
200000040582,200000074749,50000001734,100000038331,2021-07-03
200000040584,200000093190,50000007842,100000034782,2020-03-08
200000040586,200000075498,50000001035,100000010,2022-06-20
200000040588,200000061090,50000003767,100000038695,2020-06-13
200000040588,200000064976,50000006,10000004,2020-01-24
200000040591,200000059333,5000000232,100000037786,2020-05-09
200000040592,200000057521,50000008087,10000002,2021-06-12
200000040593,200000057358,50000001836,100000052539,2021-10-24
200000040594,200000048032,50000002353,100000073926,2020-05-16
200000040594,200000069870,500000079,100000063884,2020-03-26
200000040595,200000057545,50000002,100000054921,2021-02-21
200000040595,200000074486,50000006380,100000041175,2022-06-06
200000040596,200000065378,50000008891,100000022,2020-10-15
200000040596,200000097048,50000001,1000000172,2021-01-02
200000040597,200000078112,50000001,100000058,2020-03-25
200000040597,200000096254,50000003344,100000047215,2020-06-25
200000040599,200000094278,50000003,100000010446,2019-08-26
200000040600,200000066850,50000001,1000000273,2020-11-13
200000040600,200000090949,50000006178,100000045,2021-05-13
200000040601,200000046484,50000001250,100000086644,2020-03-13
200000040602,200000084442,50000001,10000009,2020-10-28
200000040604,200000076039,50000001,100000090,2019-12-22
200000040606,200000058840,50000004349,100000033596,2021-06-06
200000040607,200000041544,50000003638,10000003558,2020-01-28
200000040607,200000097910,5000000575,100000072820,2020-03-21
200000040608,200000052398,500000010,10000001,2019-11-16
200000040609,200000064506,50000005,100000016952,2020-06-21
200000040609,200000081392,5000000664,100000057,2021-09-01
200000040610,200000047773,50000002196,100000043458,2020-11-23
200000040611,200000062552,5000000199,100000082371,2019-09-25
200000040611,200000068656,500000072,100000018100,2020-01-25
200000040612,200000080563,50000007544,100000060508,2022-03-25
200000040613,200000042082,50000008058,10000001,2020-09-15
200000040616,200000056152,500000087,10000007,2019-09-13
200000040616,200000096959,50000009307,100000050,2020-12-21
200000040617,200000072015,50000004008,100000087,2021-11-28
200000040621,200000077209,50000003774,100000037,2021-08-12
200000040622,200000072642,5000000172,100000026471,2021-04-04
200000040623,200000045108,50000001,1000000174,2020-03-24
200000040626,200000067175,50000001,100000016389,2020-04-18
200000040627,200000045382,50000001,100000094,2021-10-07
200000040628,200000083480,50000004125,100000012384,2020-03-18
200000040629,200000091678,5000000280,10000001,2020-03-06
200000040630,200000055565,50000008293,100000014,2021-08-12
200000040632,200000067518,50000004715,10000008362,2022-01-10
200000040633,200000080623,50000005,100000068750,2021-08-26
200000040634,200000078645,5000000805,10000001,2021-07-22
200000040634,200000086835,50000002025,10000004976,2021-03-06
200000040635,200000083172,50000008718,100000065418,2019-11-05
200000040636,200000046054,50000007545,10000001,2022-03-03
200000040636,200000096271,5000000881,100000049050,2021-07-28
200000040637,200000088831,50000001426,10000001,2021-01-30
200000040639,200000081323,50000007987,100000080574,2019-07-06
200000040640,200000075405,500000015,100000068073,2020-06-24
200000040640,200000096971,50000001,100000065406,2020-05-20
200000040641,200000075648,50000001,10000002,2022-06-14
200000040645,200000041276,50000008891,10000008019,2021-06-27
200000040646,200000042183,50000002465,10000001,2020-04-27
200000040646,200000070128,5000000546,100000079,2021-01-03
200000040647,200000046098,50000002866,100000086962,2019-09-24
200000040649,200000054155,50000007341,100000042969,2021-02-17
200000040650,200000074825,500000093,10000002668,2020-03-11
200000040650,200000099860,50000006492,100000040783,2020-02-21
200000040651,200000042953,50000004690,100000039295,2020-09-15
200000040652,200000054485,5000000320,100000081458,2022-01-01
200000040653,200000076080,50000002672,100000030709,2022-03-01
200000040653,200000086605,50000005859,10000002287,2020-02-18
200000040654,200000063984,50000001,10000005654,2021-09-05
200000040655,200000070099,500000058,100000059561,2022-05-29
200000040655,200000087871,50000009475,10000009299,2020-06-15
200000040658,200000094331,50000006344,10000001,2021-07-27
200000040659,200000064582,50000001,100000060539,2020-02-15
200000040661,200000053587,50000002441,10000004,2019-10-13
200000040661,200000087684,50000009,100000046472,2019-10-20
200000040663,200000053378,50000007948,100000032961,2022-01-28
200000040666,200000077137,5000000101,100000038,2020-09-10
200000040670,200000070689,500000033,100000082966,2020-12-14
200000040670,200000093323,50000003974,10000005,2020-11-07
200000040671,200000093526,5000000938,100000027418,2021-10-21
200000040672,200000079787,50000004,100000045452,2022-04-09
200000040673,200000066552,500000086,1000000395,2021-05-13
200000040675,200000051397,50000001492,100000056229,2022-01-06
200000040675,200000051433,5000000113,100000052,2021-12-31
200000040676,200000089126,50000008,10000009756,2019-08-24
200000040677,200000048379,5000000332,100000043,2019-07-11
200000040678,200000063442,50000007095,100000085704,2021-12-30
200000040680,200000082977,50000001,10000009774,2019-12-15
200000040680,200000094111,50000005366,10000002883,2021-12-02
200000040681,200000048123,500000027,10000001,2022-03-05
200000040681,200000093785,50000008836,1000000923,2020-01-04
200000040682,200000048434,50000007980,10000007285,2022-03-29
200000040683,200000077745,50000006311,100000076316,2019-09-26
200000040687,200000054840,50000007021,100000032930,2020-10-15
200000040688,200000045768,50000001,100000075054,2021-11-20
200000040689,200000053143,50000004865,10000004,2020-07-06
200000040690,200000044833,50000004301,100000033429,2020-09-13
200000040690,200000085414,50000001464,100000085803,2019-09-27
200000040691,200000054346,50000009,10000004949,2021-07-14
200000040692,200000065232,50000004393,100000078,2022-03-28
200000040692,200000099725,50000006051,100000015267,2021-12-08
200000040693,200000069029,50000002871,10000001,2019-11-03
200000040694,200000069102,50000005,100000023059,2019-12-04
200000040694,200000099848,50000001870,100000026993,2019-10-04
200000040695,200000050022,50000003171,10000001,2021-08-26
200000040695,200000072881,50000002436,100000046,2020-04-15
200000040696,200000040797,50000001,10000009477,2019-07-27
200000040697,200000056209,5000000791,100000050796,2021-02-15
200000040698,200000091015,5000000621,100000054661,2020-11-21
200000040700,200000044792,50000001,100000038960,2020-06-15
200000040701,200000086583,50000005,10000002243,2021-03-21
200000040702,200000078231,5000000517,100000071632,2019-08-11
200000040703,200000054723,5000000244,10000004755,2022-03-02
200000040703,200000069930,5000000941,100000036,2022-02-02
200000040704,200000051218,50000002148,1000000951,2020-08-16
200000040705,200000074545,50000001,10000003454,2019-08-21
200000040706,200000053696,50000002967,100000054,2019-08-23
200000040707,200000054839,50000003181,100000054461,2020-05-28
200000040707,200000064387,50000006862,10000001,2020-04-14
200000040708,200000078647,500000031,100000069,2019-10-31
200000040709,200000076054,500000012,10000001,2021-05-13
200000040710,200000063769,50000005247,100000052041,2021-04-09
200000040713,200000068566,5000000122,100000050675,2020-05-05
200000040714,200000054125,50000007137,100000017052,2019-11-24
200000040715,200000088530,500000055,1000000350,2021-06-12
200000040715,200000095682,50000007861,100000058097,2021-08-23
200000040716,200000082811,500000053,100000057238,2021-11-02
200000040716,200000096534,5000000702,10000003,2021-11-01
200000040717,200000061468,50000006558,10000006745,2021-06-10
200000040717,200000062705,50000002045,10000003,2022-06-28
200000040719,200000098655,50000002605,100000077,2021-01-30
200000040721,200000094281,50000004472,100000043856,2021-08-09
200000040722,200000068028,500000080,10000001,2020-12-08
200000040725,200000061170,50000007076,100000043145,2021-03-24
200000040725,200000064636,50000001,10000005,2021-11-22
200000040726,200000082984,500000075,100000035737,2019-09-08
200000040728,200000059866,50000001,10000001,2021-02-15
200000040729,200000058374,500000067,100000048275,2019-06-30
200000040729,200000068331,50000008,100000062534,2019-09-15
200000040730,200000041987,50000001,100000058,2022-06-10
200000040731,200000092026,50000002,100000053954,2021-09-22
200000040732,200000091660,50000002499,100000045,2022-02-21
200000040733,200000081797,50000007863,100000071007,2019-12-29
200000040733,200000086189,50000004492,1000000362,2022-04-02
200000040734,200000094854,50000004713,100000081160,2021-09-16
200000040735,200000073209,50000001,100000080854,2020-03-05
200000040735,200000092299,50000001969,10000001,2021-11-26
200000040736,200000091809,50000004,100000047374,2020-06-27
200000040737,200000064238,500000054,10000007295,2022-05-23
200000040739,200000084804,50000001,1000000310,2020-02-08
200000040740,200000063065,50000005,10000006241,2019-08-04
200000040742,200000078838,50000004733,100000010,2021-09-08
200000040743,200000061855,500000011,10000004,2019-07-28
200000040743,200000092246,50000008021,10000007649,2021-02-20
200000040744,200000078470,50000007438,10000008175,2021-09-17
200000040745,200000051533,5000000207,10000003,2019-08-11
200000040748,200000084351,50000005056,100000029244,2020-01-17
200000040749,200000048059,50000009219,100000010,2021-06-23
200000040749,200000099340,50000008367,10000009807,2022-05-05
200000040752,200000063755,500000092,100000011846,2019-12-23
200000040753,200000042904,50000005569,10000001,2020-09-22
200000040753,200000043477,50000003377,10000001784,2020-11-16
200000040757,200000075590,50000005010,10000002000,2020-06-21
200000040758,200000073061,5000000437,10000001,2020-05-27
200000040759,200000054624,50000005202,10000001,2020-04-02
200000040760,200000051800,50000003031,10000004024,2021-12-27
200000040760,200000061434,5000000689,10000001,2021-05-29
200000040761,200000064983,500000050,100000086165,2019-08-23
200000040762,200000045288,50000001301,100000052422,2021-09-24
200000040763,200000079464,50000003679,10000007,2020-12-23
200000040764,200000083713,50000001460,10000006922,2019-07-06
200000040765,200000082596,50000002346,10000002,2021-01-24
200000040766,200000084685,50000009318,100000014764,2021-09-03
200000040767,200000060689,50000001,1000000976,2020-08-08
200000040768,200000070745,50000007088,100000032362,2020-03-02
200000040768,200000099293,50000004,10000006,2021-07-28
200000040769,200000040892,50000007448,10000001,2021-09-11
200000040769,200000081078,50000002131,100000047623,2021-04-19
200000040770,200000068722,50000001,100000053659,2019-07-10
200000040770,200000091804,50000002207,10000006,2019-08-25
200000040771,200000046834,50000001368,10000005,2021-04-17
200000040772,200000062867,50000008015,100000085,2021-05-30
200000040772,200000074144,50000006,10000005187,2019-08-27
200000040773,200000065576,50000005157,100000081911,2022-01-10
200000040774,200000073276,500000035,100000039482,2020-05-14
200000040775,200000070744,500000093,10000005757,2020-08-09
200000040777,200000048529,50000008,100000036389,2022-02-14
200000040777,200000096877,50000004376,10000004637,2021-12-19
200000040778,200000070831,50000004353,100000028667,2022-02-26
200000040778,200000099579,50000005940,100000025097,2020-02-09
200000040779,200000069781,5000000154,10000002323,2021-02-24
200000040784,200000057009,500000072,10000003,2022-03-12
200000040785,200000089078,5000000683,1000000945,2021-12-27
200000040786,200000063775,50000004304,10000009481,2020-03-15
200000040787,200000062457,50000008529,100000087699,2022-01-05
200000040787,200000092638,50000001,100000030856,2021-03-06
200000040788,200000094854,500000070,100000022719,2022-01-29
200000040789,200000085856,50000009,100000079571,2020-10-15
200000040790,200000047484,500000067,100000085136,2021-12-17
200000040791,200000063415,50000001,10000001,2021-09-26
200000040791,200000080646,50000003291,10000002734,2020-10-21
200000040792,200000081317,500000049,100000025,2019-09-07
200000040793,200000050674,50000004362,1000000333,2021-07-05
200000040793,200000066247,50000009290,1000000278,2019-12-07
200000040794,200000096671,50000001573,100000060281,2020-10-29
200000040794,200000097525,50000001,100000033267,2019-11-27
200000040795,200000069473,50000005459,100000019780,2021-08-28
200000040795,200000094032,500000043,10000007020,2022-02-04
200000040796,200000052927,50000008661,100000045712,2022-01-08
200000040796,200000095488,5000000657,100000013617,2020-02-17
200000040797,200000042489,5000000829,100000058911,2021-05-07
200000040798,200000070998,50000001,100000016232,2020-07-24
200000040800,200000059248,500000076,10000001563,2019-11-10
200000040802,200000064015,5000000112,10000002,2021-01-01
200000040802,200000071602,50000002793,100000035549,2021-08-13
200000040803,200000087747,5000000990,10000001,2022-02-21
200000040804,200000091847,50000001,100000032216,2020-02-01
200000040805,200000057451,500000038,100000076,2021-10-22
200000040807,200000079806,50000003354,1000000976,2020-01-20
200000040808,200000096490,50000001,1000000688,2021-04-21
200000040810,200000087494,50000005,1000000137,2021-08-02
200000040812,200000087932,500000050,100000021605,2022-04-24
200000040813,200000079314,500000033,100000047715,2020-10-24
200000040815,200000068433,50000003995,100000041185,2020-11-06
200000040815,200000079017,5000000335,10000005699,2022-05-02
200000040816,200000065047,5000000560,1000000659,2020-06-26
200000040817,200000069700,5000000893,100000056,2020-03-23
200000040817,200000099122,50000008439,100000046677,2020-09-14
200000040818,200000088194,50000004911,100000023913,2022-04-08
200000040818,200000095918,50000001239,100000073163,2021-12-16
200000040820,200000060798,50000005388,10000006469,2020-01-06
200000040823,200000075057,50000001,10000007662,2020-06-01
200000040824,200000095542,50000002,10000003206,2020-12-01
200000040825,200000090185,50000003218,100000076573,2020-08-30
200000040826,200000059884,50000008423,100000050688,2022-04-23
200000040826,200000084824,50000004605,10000005735,2019-12-31
200000040828,200000065442,50000001,100000024295,2021-08-11
200000040828,200000068726,50000007819,100000049,2020-12-22
200000040829,200000077072,50000008981,1000000551,2020-02-03
200000040831,200000045180,50000004203,10000001,2019-11-30
200000040831,200000074006,50000003839,10000001,2020-08-22
200000040833,200000051319,50000003830,100000026619,2020-01-18
200000040835,200000075899,50000005,100000040485,2020-05-12
200000040836,200000052325,50000003984,10000005,2019-08-08
200000040836,200000054103,50000004939,100000073,2022-04-10
200000040841,200000069802,50000001,100000054954,2022-03-24
200000040842,200000075929,50000001,100000075040,2021-08-10
200000040843,200000082176,50000007,1000000151,2020-07-06
200000040843,200000098990,50000002571,1000000349,2021-03-18
200000040844,200000080213,50000004837,100000053421,2020-04-04
200000040845,200000055963,50000006782,1000000384,2022-04-12
200000040846,200000048165,50000001148,10000009020,2021-11-07
200000040846,200000061487,50000007,100000037205,2022-06-21
200000040847,200000054295,5000000891,100000020023,2022-05-22
200000040847,200000071617,50000001761,100000051955,2021-07-16
200000040848,200000095272,50000004352,10000009,2021-07-09
200000040849,200000074604,5000000290,100000073151,2022-05-02
200000040849,200000085153,500000026,10000003922,2020-12-20
200000040851,200000051773,50000008370,10000008,2022-06-13
200000040853,200000060823,50000003800,10000004,2021-03-24
200000040854,200000059365,50000001000,100000045269,2021-08-20
200000040855,200000074639,50000003535,10000008,2021-09-02
200000040858,200000057532,50000002318,100000056,2020-08-03
200000040859,200000053595,50000009,100000059908,2021-12-05
200000040859,200000091468,500000021,10000001,2021-12-09
200000040860,200000044977,500000061,100000081506,2021-07-01
200000040861,200000058387,5000000908,100000063690,2021-02-11
200000040862,200000052056,50000007479,100000012347,2020-03-31
200000040862,200000093107,50000007727,1000000963,2022-02-03
200000040863,200000099817,50000006159,100000018,2022-02-09
200000040864,200000090734,50000001,100000034389,2020-09-24
200000040865,200000082322,50000003441,10000005,2022-03-11
200000040866,200000083152,50000001009,10000001,2020-10-28
200000040867,200000050928,50000001772,10000008,2020-02-10
200000040869,200000056211,50000005642,100000061213,2022-02-20
200000040870,200000058164,50000002543,10000006,2022-05-25
200000040871,200000057903,50000006642,100000010,2021-08-22
200000040872,200000063019,50000004331,100000044528,2019-10-24
200000040872,200000090779,50000001,100000066181,2021-10-04
200000040873,200000085062,50000008271,100000010,2019-12-31
200000040875,200000075320,50000008,100000066794,2020-04-02
200000040878,200000050645,50000004,1000000316,2021-08-03
200000040878,200000074970,50000004524,100000044859,2019-10-12
200000040880,200000052544,5000000549,100000048044,2019-09-19
200000040880,200000063789,50000004373,10000002,2021-01-30
200000040883,200000085702,5000000447,10000001,2021-11-17
200000040884,200000041635,50000002749,10000004038,2022-04-23
200000040885,200000090280,50000007640,100000035,2022-04-28
200000040886,200000066527,50000006575,100000019,2019-12-20
200000040887,200000062486,500000085,100000062241,2019-07-07
200000040888,200000060727,5000000100,10000001,2021-10-16
200000040888,200000098935,50000002213,10000009,2020-01-30
