322,95
323,39
324,5
325,51
326,14
327,39
328,33
329,4
330,19
331,134
332,132
333,21
334,36
335,28
336,277
337,145
338,114
339,68
340,40
341,179
342,30
343,97
344,73
345,54
346,51
347,120
348,23
349,130
350,37
351,197
352,330
353,59
354,82
355,33
356,289
357,153
358,12
359,214
360,11
361,142
362,303
363,339
364,2
365,113
366,37
367,7
368,153
369,11
370,33
371,316
372,159
373,178
374,271
375,4
376,106
377,17
378,30
379,99
380,241
381,191
382,16
383,150
384,52
385,68
386,157
387,122
388,63
389,57
390,3
391,130
392,18
393,106
394,177
395,38
396,335
397,330
398,297
399,389
400,25
401,214
402,31
403,245
404,280
405,44
406,59
407,104
408,9
409,192
410,28
411,105
412,12
413,327
414,288
415,248
416,2
417,127
418,136
419,161
420,210
421,75
422,7
423,42
424,57
425,109
426,78
427,108
428,12
429,356
430,205
431,49
432,369
433,367
434,223
435,36
436,36
437,137
438,22
439,80
440,372
441,81
442,156
443,112
444,87
445,21
446,85
447,108
448,7
449,5
450,350
451,177
452,77
453,8
454,1
455,71
456,80
457,353
458,37
459,153
460,1
461,97
462,345
463,296
464,22
465,271
466,219
467,144
468,207
469,321
470,104
471,237
472,5
473,169
474,43
475,130
476,269
477,240
478,382
479,5
480,344
481,194
482,226
483,111
484,231
485,40
486,145
487,127
488,4
489,89
490,46
491,187
492,304
493,204
494,388
495,333
496,40
497,199
498,131
499,18
500,3
501,25
502,50
503,114
504,72
505,53
506,2
507,37
508,40
509,142
510,149
511,6
512,233
513,374
514,66
515,55
516,288
517,26
518,63
519,288
520,250
521,322
522,2
523,125
524,212
525,233
526,76
527,20
528,7
529,1
530,37
531,9
532,351
533,225
534,82
535,61
536,14
537,318
538,28
539,52
540,265
541,137
542,250
543,329
544,2
545,382
546,140
547,23
548,111
549,38
550,334
551,219
552,104
553,46
554,41
555,5
556,52
557,53
558,237
559,31
560,161
561,6
562,149
563,30
564,92
565,120
566,235
567,144
568,18
569,5
570,59
571,277
572,321
573,8
574,275
575,43
576,307
577,6
578,348
579,332
580,9
581,31
582,69
583,194
584,2
585,35
586,130
587,267
588,153
589,32
590,222
591,288
592,88
593,246
594,67
595,66
596,113
597,197
598,49
599,65
600,159
601,318
602,303
603,70
604,6
605,192
606,1
607,50
608,15
609,311
610,50
611,135
612,337
613,138
614,18
615,123
616,23
617,153
618,31
619,2
620,159
621,45
622,261
623,39
624,76
625,15
626,64
627,34
628,9
629,360
630,5
631,249
632,272
633,257
634,33
635,39
636,191
637,65
638,239
639,304
640,4
641,30
642,19
643,157
644,18
645,122
646,12
647,384
648,71
649,267
650,297
651,162
652,246
653,1
654,351
655,80
656,302
657,8
658,38
659,329
660,18
661,156
662,42
663,96
664,57
665,48
666,24
667,133
668,47
669,110
670,6
671,97
672,20
673,38
674,258
675,279
676,1
677,113
678,344
679,266
680,32
681,143
682,179
683,371
684,28
685,49
686,136
687,38
688,137
689,123
690,59
691,19
692,123
693,342
694,136
695,82
696,32
697,374
698,283
699,242
700,294
701,109
702,66
703,21
704,258
705,10
706,89
707,38
708,3
709,90
710,80
711,40
712,91
713,99
714,137
715,295
716,273
717,10
718,375
719,39
720,128
721,13
722,218
723,232
724,41
725,274
726,107
727,292
728,75
729,40
730,249
731,155
732,204
733,55
734,18
735,210
736,273
737,47
738,171
739,282
740,12
741,91
742,138
743,226
744,390
745,20
746,239
747,134
748,92
749,74
750,34
751,20
752,336
753,7
754,29
755,135
756,38
757,11
758,34
759,119
760,29
761,152
762,7
763,35
764,321
765,265
766,199
767,54
768,8
769,377
770,223
771,145
772,190
773,86
774,27
775,10
776,196
777,67
778,251
779,235
780,2
781,99
782,59
783,50
784,238
785,349
786,210
787,254
788,66
789,127
790,144
791,116
792,4
793,12
794,98
795,120
796,94
797,18
798,85
799,246
800,13
801,185
802,345
803,174
804,43
805,358
806,256
807,7
808,330
809,177
810,4
811,309
812,243
813,184
814,343
815,191
816,189
817,141
818,338
819,58
820,47
821,4
822,27
823,16
824,110
825,261
826,143
827,263
828,241
829,100
830,363
831,47
832,18
833,104
834,22
835,106
836,220
837,79
838,223
839,6
840,393
841,263
842,75
843,53
844,97
845,196
846,91
847,72
848,31
849,113
850,74
851,51
852,1
853,34
854,353
855,211
856,11
857,191
858,293
859,150
860,284
861,212
862,114
863,125
864,32
865,217
866,111
867,326
868,23
869,101
870,96
871,121
872,60
873,385
874,46
875,58
876,20
877,121
878,119
879,36
880,33
881,388
882,41
883,190
884,47
885,29
886,48
887,14
888,223
889,124
890,134
891,79
892,203
893,330
894,40
895,90
896,52
897,13
898,13
899,14
900,15
901,160
902,336
903,290
904,46
905,197
906,190
907,330
908,116
909,388
910,38
911,161
912,311
913,108
914,114
915,164
916,298
917,14
918,367
919,86
920,10
921,25
922,25
923,137
924,256
925,230
926,279
927,60
928,181
929,20
930,57
931,319
932,26
933,144
934,109
935,138
936,116
937,192
938,363
939,233
940,203
941,154
942,196
943,20
944,33
945,131
946,301
947,176
948,87
949,22
950,397
951,110
952,20
953,122
954,317
955,354
956,32
957,70
958,384
959,32
960,184
961,69
962,168
963,127
964,78
965,70
966,156
967,170
968,6
969,162
970,170
971,38
972,263
973,78
974,238
975,75
976,11
977,10
978,342
979,302
980,27
981,195
982,29
983,268
984,36
985,76
986,7
987,111
988,49
989,13
990,271
991,44
992,52
993,74
994,72
995,47
996,63
997,193
998,48
999,7
1000,72
1001,163
1002,28
1003,304
1004,6
1005,6
1006,2
1007,112
1008,200
1009,246
1010,117
1011,7
1012,382
1013,43
1014,181
1015,169
1016,12
1017,15
1018,166
1019,301
1020,48
1021,150
1022,185
1023,22
1024,105
1025,27
1026,322
1027,169
1028,52
1029,152
1030,306
1031,1
1032,375
1033,102
1034,57
1035,103
1036,43
1037,52
1038,36
1039,71
1040,314
1041,100
1042,30
1043,128
1044,193
1045,73
1046,165
1047,123
1048,323
1049,26
1050,96
1051,11
1052,10
1053,166
1054,98
1055,42
1056,236
1057,33
1058,11
1059,223
1060,76
1061,75
1062,274
1063,61
1064,1
1065,175
1066,314
1067,6
1068,246
1069,166
1070,6
1071,16
1072,248
1073,165
1074,35
1075,234
1076,19
1077,5
1078,220
1079,209
1080,17
1081,350
1082,67
1083,7
1084,42
1085,89
1086,54
1087,370
1088,208
1089,1
1090,189
1091,10
1092,39
1093,122
1094,301
1095,260
1096,76
1097,64
1098,345
1099,225
1100,67
1101,165
1102,107
1103,202
1104,104
1105,22
1106,73
1107,163
1108,262
1109,1
1110,158
1111,243
1112,241
1113,376
1114,95
1115,59
1116,109
1117,237
1118,168
1119,178
1120,357
1121,30
1122,5
1123,82
1124,365
1125,43
1126,7
1127,143
1128,151
1129,207
1130,97
1131,4
1132,11
1133,81
1134,73
1135,52
1136,37
1137,48
1138,29
1139,345
1140,308
1141,9
1142,38
1143,8
1144,33
1145,70
1146,157
1147,160
1148,215
1149,145
1150,40
1151,134
1152,47
1153,321
1154,296
1155,37
1156,14
1157,141
1158,315
1159,12
1160,131
1161,288
1162,292
1163,239
1164,13
1165,302
1166,19
1167,86
1168,174
1169,200
1170,71
1171,120
1172,14
1173,365
1174,144
1175,128
1176,96
1177,145
1178,162
1179,13
1180,291
1181,85
1182,47
1183,107
1184,73
1185,265
1186,140
1187,319
1188,13
1189,23
1190,151
1191,121
1192,47
1193,7
1194,67
1195,21
1196,397
1197,253
1198,93
1199,155
1200,130
1201,131
1202,183
1203,88
1204,372
1205,124
1206,152
1207,66
1208,205
1209,66
1210,98
1211,1
1212,187
1213,368
1214,272
1215,102
1216,263
1217,66
1218,77
1219,328
1220,294
1221,298
1222,145
1223,22
1224,152
1225,42
1226,4
1227,19
1228,34
1229,275
1230,60
1231,270
1232,95
1233,8
1234,8
1235,34
1236,146
1237,167
1238,59
1239,79
1240,281
1241,278
1242,242
1243,175
1244,16
1245,258
1246,144
1247,3
1248,14
1249,142
1250,136
1251,117
1252,197
1253,346
1254,51
1255,153
1256,232
1257,198
1258,36
1259,44
1260,69
1261,85
1262,286
1263,46
1264,140
1265,12
1266,107
1267,3
1268,362
1269,5
1270,89
1271,149
1272,10
1273,29
1274,316
1275,128
1276,340
1277,397
1278,68
1279,356
1280,214
1281,345
1282,360
1283,1
1284,289
1285,81
1286,84
1287,345
1288,335
1289,46
1290,109
1291,98
1292,95
1293,4
1294,39
1295,56
1296,307
1297,112
1298,35
1299,31
1300,266
1301,285
1302,391
1303,73
1304,63
1305,207
1306,224
1307,57
1308,157
1309,269
1310,232
1311,46
1312,209
1313,78
1314,194
1315,244
1316,35
1317,191
1318,14
1319,44
1320,142
1321,362
1322,37
1323,31
1324,222
1325,65
1326,90
1327,20
1328,41
1329,53
1330,272
1331,81
1332,308
1333,129
1334,193
1335,11
1336,12
1337,258
1338,2
1339,62
1340,320
1341,73
1342,370
1343,199
1344,7
1345,140
1346,38
1347,170
1348,18
1349,208
1350,88
1351,74
1352,113
1353,28
1354,122
1355,378
1356,45
1357,4
1358,218
1359,162
1360,1
1361,324
1362,305
1363,176
1364,5
1365,63
1366,76
1367,208
1368,12
1369,65
1370,38
1371,26
1372,241
1373,102
1374,28
1375,48
1376,130
1377,313
1378,59
1379,40
1380,31
1381,285
1382,135
1383,61
1384,192
1385,8
1386,341
1387,396
1388,279
1389,16
1390,284
1391,11
1392,71
1393,70
1394,187
1395,27
1396,7
1397,194
1398,4
1399,266
1400,217
1401,97
1402,26
1403,14
1404,22
1405,351
1406,72
1407,41
1408,14
1409,181
1410,43
1411,29
1412,80
1413,15
1414,77
1415,41
1416,1
1417,105
1418,387
1419,109
1420,199
1421,126
1422,151
1423,240
1424,230
1425,43
1426,38
1427,83
1428,38
1429,38
1430,25
1431,77
1432,34
1433,17
1434,24
1435,62
1436,16
1437,34
1438,178
1439,23
1440,118
1441,51
1442,94
1443,354
1444,191
1445,57
1446,358
1447,12
1448,115
1449,297
1450,150
1451,12
1452,359
1453,109
1454,131
1455,29
1456,2
1457,257
1458,378
1459,69
1460,373
1461,142
1462,215
1463,61
1464,56
1465,19
1466,185
1467,305
1468,100
1469,8
1470,67
1471,298
1472,209
1473,68
1474,218
1475,99
1476,343
1477,321
1478,155
1479,71
1480,221
1481,330
1482,112
1483,76
1484,314
1485,259
1486,98
1487,31
1488,12
1489,63
1490,204
1491,120
1492,37
1493,388
1494,323
1495,319
1496,200
1497,82
1498,265
1499,30
1500,112
1501,27
1502,189
1503,13
1504,73
1505,129
1506,18
1507,106
1508,117
1509,87
1510,54
1511,58
1512,43
1513,220
1514,97
1515,51
1516,115
1517,192
1518,121
1519,171
1520,139
1521,153
1522,136
1523,398
1524,310
1525,240
1526,313
1527,228
1528,338
1529,104
1530,14
1531,319
1532,21
1533,34
1534,394
1535,46
1536,268
1537,181
1538,82
1539,165
1540,94
1541,49
1542,26
1543,151
1544,190
1545,12
1546,75
1547,324
1548,108
1549,203
1550,1
1551,30
1552,355
1553,229
1554,19
1555,10
1556,77
1557,370
1558,57
1559,106
1560,181
1561,288
1562,234
1563,121
1564,52
1565,365
1566,44
1567,224
1568,88
1569,13
1570,35
1571,219
1572,13
1573,137
1574,355
1575,20
1576,22
1577,266
1578,254
1579,73
1580,379
1581,12
1582,146
1583,217
1584,28
1585,307
1586,23
1587,12
1588,274
1589,190
1590,165
1591,70
1592,133
1593,142
1594,18
1595,181
1596,82
1597,53
1598,267
1599,258
1600,147
1601,142
1602,110
1603,322
1604,13
1605,197
1606,19
1607,12
1608,123
1609,73
1610,39
1611,28
1612,154
1613,145
1614,48
1615,113
1616,44
1617,47
1618,138
1619,7
1620,335
1621,18
1622,7
1623,1
1624,166
1625,9
1626,119
1627,85
1628,105
1629,390
1630,189
1631,332
1632,76
1633,2
1634,174
1635,169
1636,127
1637,236
1638,15
1639,158
1640,64
1641,227
1642,40
1643,204
1644,46
1645,344
1646,354
1647,319
1648,306
1649,4
1650,132
1651,138
1652,33
1653,154
1654,324
1655,216
1656,67
1657,192
1658,107
1659,5
1660,187
1661,72
1662,91
1663,173
1664,127
1665,229
1666,389
1667,40
1668,64
1669,277
1670,212
1671,140
1672,13
1673,186
1674,240
1675,252
1676,73
1677,55
1678,311
1679,34
1680,214
1681,186
1682,106
1683,29
1684,42
1685,369
1686,56
1687,52
1688,70
1689,99
1690,185
1691,195
1692,271
1693,38
1694,85
1695,280
1696,115
1697,49
1698,31
1699,53
1700,69
1701,15
1702,380
1703,53
1704,238
1705,137
1706,107
1707,3
1708,10
1709,185
1710,237
1711,80
1712,269
1713,64
1714,131
1715,60
1716,73
1717,10
1718,1
1719,203
1720,308
1721,16
1722,210
1723,9
1724,65
1725,119
1726,325
1727,7
1728,186
1729,213
1730,295
1731,357
1732,4
1733,10
1734,46
1735,57
1736,257
1737,39
1738,133
1739,395
1740,152
1741,168
1742,16
1743,23
1744,131
1745,258
1746,37
1747,60
1748,297
1749,93
1750,115
1751,25
1752,219
1753,217
1754,162
1755,230
1756,379
1757,194
1758,88
1759,107
1760,302
1761,383
1762,75
1763,67
1764,31
1765,393
1766,328
1767,4
1768,10
1769,10
1770,188
1771,30
1772,39
1773,267
1774,131
1775,180
1776,64
1777,270
1778,315
1779,2
1780,222
1781,175
1782,209
1783,83
1784,30
1785,90
1786,56
1787,44
1788,288
1789,88
1790,296
1791,122
1792,39
1793,22
1794,357
1795,138
1796,11
1797,362
1798,68
1799,47
1800,139
1801,40
1802,80
1803,62
1804,340
1805,264
1806,15
1807,305
1808,155
1809,350
1810,307
1811,77
1812,145
1813,178
1814,46
1815,335
1816,29
1817,62
1818,335
1819,257
1820,17
1821,18
1822,385
1823,361
1824,18
1825,33
1826,148
1827,158
1828,26
1829,334
1830,83
1831,20
1832,202
1833,249
1834,104
1835,110
1836,159
1837,109
1838,180
1839,224
1840,348
1841,14
1842,254
1843,39
1844,184
1845,1
1846,288
1847,15
1848,21
1849,156
1850,104
1851,262
1852,25
1853,55
1854,106
1855,173
1856,133
1857,31
1858,15
1859,393
1860,141
1861,24
1862,303
1863,117
1864,317
1865,348
1866,214
1867,9
1868,33
1869,311
1870,223
1871,2
1872,30
1873,131
1874,93
1875,104
1876,8
1877,91
1878,18
1879,143
1880,41
1881,85
1882,56
1883,344
1884,286
1885,335
1886,169
1887,287
1888,6
1889,343
1890,307
1891,204
1892,118
1893,178
1894,142
1895,156
1896,398
1897,68
1898,160
1899,148
1900,341
1901,42
1902,93
1903,279
1904,351
1905,39
1906,346
1907,30
1908,84
1909,113
1910,99
1911,302
1912,9
1913,191
1914,40
1915,284
1916,58
1917,48
1918,102
1919,67
1920,41
1921,6
1922,161
1923,137
1924,311
1925,317
1926,356
1927,336
1928,107
1929,204
1930,58
1931,102
1932,14
1933,62
1934,269
1935,298
1936,147
1937,225
1938,227
1939,100
1940,26
1941,71
1942,15
1943,8
1944,112
1945,11
1946,43
1947,216
1948,66
1949,36
1950,31
1951,68
1952,7
1953,24
1954,283
1955,72
1956,6
1957,186
1958,154
1959,258
1960,143
1961,19
1962,139
1963,122
1964,223
1965,222
1966,304
1967,382
1968,222
1969,105
1970,119
1971,378
1972,5
1973,69
1974,11
1975,304
1976,243
1977,49
1978,94
1979,44
1980,230
1981,16
1982,26
1983,238
1984,133
1985,33
1986,71
1987,17
1988,59
1989,44
1990,333
1991,132
1992,374
1993,219
1994,16
1995,194
1996,19
1997,168
1998,257
1999,200
2000,165
2001,59
2002,338
2003,57
2004,19
2005,14
2006,127
2007,344
2008,98
2009,193
2010,6
2011,75
2012,56
2013,62
2014,174
2015,66
2016,80
2017,3
2018,8
2019,65
2020,190
2021,252
2022,319
2023,366
2024,394
2025,371
2026,8
2027,18
2028,37
2029,135
2030,94
2031,158
2032,149
2033,21
2034,210
2035,120
2036,6
2037,118
2038,83
2039,114
2040,45
2041,270
2042,246
2043,7
2044,41
2045,265
2046,282
2047,293
2048,20
2049,304
2050,393
2051,73
2052,182
2053,76
2054,147
2055,150
2056,52
2057,176
2058,127
2059,81
2060,116
2061,276
2062,94
2063,23
2064,139
2065,360
2066,70
2067,72
2068,106
2069,310
2070,10
2071,90
2072,182
2073,247
2074,306
2075,71
2076,95
2077,75
2078,249
2079,43
2080,28
2081,397
2082,98
2083,244
2084,202
2085,52
2086,96
2087,15
2088,158
2089,152
2090,203
2091,33
2092,351
2093,107
2094,387
2095,19
2096,320
2097,112
2098,169
2099,50
2100,67
2101,34
2102,40
2103,124
2104,9
2105,41
2106,282
2107,10
2108,7
2109,17
2110,11
2111,45
2112,151
2113,80
2114,178
2115,118
2116,6
2117,342
2118,114
2119,189
2120,10
2121,146
2122,13
2123,67
2124,9
2125,176
2126,29
2127,208
2128,36
2129,258
2130,297
2131,76
2132,2
2133,3
2134,256
2135,11
2136,36
2137,21
2138,70
2139,302
2140,29
2141,55
2142,21
2143,180
2144,27
2145,241
2146,398
2147,14
2148,49
2149,110
2150,238
2151,37
2152,100
2153,59
2154,150
2155,28
2156,13
2157,346
2158,86
2159,74
2160,5
2161,47
2162,239
2163,92
2164,186
2165,66
2166,126
2167,230
2168,87
2169,213
2170,333
2171,31
2172,15
2173,103
2174,126
2175,249
2176,15
2177,244
2178,85
2179,224
2180,148
2181,31
2182,18
2183,375
2184,17
2185,145
2186,6
2187,184
2188,122
2189,74
2190,328
2191,17
2192,353
2193,157
2194,219
2195,103
2196,55
2197,43
2198,113
2199,324
2200,40
2201,292
2202,51
2203,78
2204,46
2205,212
2206,119
2207,125
2208,13
2209,4
2210,30
2211,284
2212,84
2213,222
2214,3
2215,356
2216,295
2217,311
2218,208
2219,396
2220,160
2221,298
2222,41
2223,176
2224,12
2225,212
2226,203
2227,364
2228,93
2229,24
2230,89
2231,153
2232,215
2233,8
2234,194
2235,20
2236,116
2237,61
2238,163
2239,44
2240,84
2241,55
2242,67
2243,166
2244,171
2245,13
2246,181
2247,99
2248,55
2249,156
2250,303
2251,273
2252,50
2253,390
2254,148
2255,8
2256,6
2257,197
2258,361
2259,148
2260,53
2261,6
2262,141
2263,22
2264,89
2265,104
2266,21
2267,13
2268,275
2269,196
2270,77
2271,74
2272,9
2273,5
2274,61
2275,10
2276,3
2277,53
2278,108
2279,62
2280,313
2281,93
2282,373
2283,247
2284,368
2285,130
2286,33
2287,203
2288,79
2289,97
2290,380
2291,12
2292,19
2293,15
2294,306
2295,88
2296,357
2297,25
2298,17
2299,131
2300,8
2301,82
2302,23
2303,72
2304,39
2305,237
2306,92
2307,369
2308,385
2309,302
2310,130
2311,43
2312,158
2313,16
2314,7
2315,108
2316,67
2317,170
2318,63
2319,80
2320,118
2321,79
2322,118
2323,18
2324,320
2325,23
2326,44
2327,206
2328,9
2329,41
2330,235
2331,22
2332,77
2333,1
2334,241
2335,166
2336,74
2337,25
2338,148
2339,75
2340,261
2341,204
2342,313
2343,18
2344,256
2345,214
2346,27
2347,23
2348,51
2349,23
2350,30
2351,113
2352,38
2353,1
2354,277
2355,317
2356,131
2357,163
2358,165
2359,231
2360,124
2361,32
2362,322
2363,291
2364,291
2365,120
2366,302
2367,54
2368,13
2369,14
2370,199
2371,22
2372,97
2373,204
2374,24
2375,202
2376,3
2377,43
2378,12
2379,1
2380,45
2381,25
2382,101
2383,18
2384,237
2385,22
2386,12
2387,3
2388,54
2389,203
2390,57
2391,10
2392,23
2393,6
2394,233
2395,41
2396,52
2397,1
2398,124
2399,43
2400,8
2401,44
2402,133
2403,47
2404,175
2405,242
2406,217
2407,4
2408,142
2409,186
2410,61
2411,56
2412,346
2413,6
2414,262
2415,186
2416,32
2417,96
2418,41
2419,380
2420,27
2421,6
2422,283
2423,31
2424,391
2425,131
2426,179
2427,42
2428,251
2429,104
2430,391
2431,7
2432,10
2433,243
2434,12
2435,290
2436,10
2437,26
2438,59
2439,182
2440,269
2441,199
2442,26
2443,96
2444,49
2445,147
2446,3
2447,369
2448,359
2449,239
2450,21
2451,47
2452,24
2453,36
2454,22
2455,137
2456,14
2457,307
2458,2
2459,261
2460,289
2461,119
2462,259
2463,143
2464,74
2465,1
2466,49
2467,23
2468,213
2469,11
2470,7
2471,127
2472,201
2473,102
2474,295
2475,85
2476,60
2477,246
2478,47
2479,115
2480,302
2481,47
2482,88
2483,174
2484,75
2485,164
2486,17
2487,82
2488,61
2489,269
2490,4
2491,83
2492,185
2493,64
2494,196
2495,30
2496,10
2497,222
2498,295
2499,29
2500,164
2501,132
2502,243
2503,40
2504,301
2505,81
2506,162
2507,251
2508,6
2509,263
2510,201
2511,141
2512,98
2513,281
2514,11
2515,318
2516,283
2517,22
2518,69
2519,297
2520,23
2521,16
2522,216
2523,143
2524,329
2525,187
2526,1
2527,76
2528,19
2529,2
2530,7
2531,12
2532,110
2533,59
2534,268
2535,124
2536,62
2537,20
2538,158
2539,259
2540,17
2541,8
2542,76
2543,48
2544,215
2545,7
2546,50
2547,30
2548,23
2549,19
2550,320
2551,267
2552,21
2553,20
2554,109
2555,20
2556,33
2557,265
2558,303
2559,194
2560,298
2561,314
2562,195
2563,36
2564,16
2565,125
2566,202
2567,52
2568,351
2569,368
2570,18
2571,63
2572,44
2573,176
2574,135
2575,341
2576,258
2577,134
2578,9
2579,79
2580,108
2581,281
2582,195
2583,83
2584,218
2585,30
2586,167
2587,19
2588,204
2589,212
2590,22
2591,2
2592,210
2593,67
2594,317
2595,2
2596,311
2597,157
2598,2
2599,15
2600,49
2601,100
2602,72
2603,68
2604,324
2605,94
2606,41
2607,34
2608,249
2609,104
2610,14
2611,98
2612,42
2613,20
2614,55
2615,12
2616,15
2617,184
2618,191
2619,125
2620,126
2621,236
2622,56
2623,82
2624,37
2625,29
2626,51
2627,14
2628,33
2629,143
2630,53
2631,16
2632,174
2633,213
2634,265
2635,100
2636,69
2637,3
2638,351
2639,4
2640,192
2641,15
2642,152
2643,163
2644,3
2645,69
2646,214
2647,66
2648,297
2649,26
2650,13
2651,94
2652,152
2653,99
2654,17
2655,368
2656,254
2657,229
2658,13
2659,94
2660,320
2661,311
2662,31
2663,6
2664,269
2665,1
2666,179
2667,120
2668,126
2669,24
2670,49
2671,363
2672,84
2673,264
2674,59
2675,78
2676,270
2677,195
2678,43
2679,114
2680,65
2681,104
2682,46
2683,66
2684,4
2685,101
2686,127
2687,286
2688,173
2689,189
2690,393
2691,238
2692,31
2693,162
2694,55
2695,43
2696,141
2697,280
2698,2
2699,21
2700,89
2701,85
2702,4
2703,147
2704,178
2705,214
2706,25
2707,99
2708,36
2709,189
2710,33
2711,63
2712,33
2713,312
2714,34
2715,7
2716,330
2717,23
2718,32
2719,70
2720,148
2721,49
2722,210
2723,104
2724,298
2725,194
2726,301
2727,244
2728,379
2729,23
2730,88
2731,20
2732,41
2733,7
2734,70
2735,226
2736,26
2737,51
2738,59
2739,349
2740,7
2741,92
2742,42
2743,58
2744,251
2745,67
2746,68
2747,10
2748,261
2749,297
2750,13
2751,318
2752,280
2753,153
2754,127
2755,66
2756,82
2757,29
2758,36
2759,34
2760,271
2761,183
2762,150
2763,49
2764,35
2765,11
2766,147
2767,253
2768,44
2769,115
2770,16
2771,183
2772,13
2773,101
2774,92
2775,369
2776,343
2777,13
2778,135
2779,76
2780,356
2781,70
2782,363
2783,269
2784,2
2785,170
2786,369
2787,217
2788,92
2789,157
2790,180
2791,27
2792,178
2793,17
2794,160
2795,72
2796,24
2797,2
2798,16
2799,362
2800,162
2801,107
2802,32
2803,129
2804,71
2805,22
2806,168
2807,122
2808,374
2809,28
2810,121
2811,254
2812,103
2813,359
2814,12
2815,60
2816,40
2817,24
2818,301
2819,17
2820,369
2821,135
2822,28
2823,45
2824,97
2825,86
2826,183
2827,46
2828,48
2829,180
2830,316
2831,235
2832,41
2833,115
2834,10
2835,73
2836,3
2837,138
2838,289
2839,134
2840,73
2841,378
2842,205
2843,314
2844,21
2845,23
2846,242
2847,45
2848,32
2849,79
2850,44
2851,152
2852,84
2853,180
2854,145
2855,19
2856,50
2857,6
2858,41
2859,124
2860,247
2861,56
2862,239
2863,280
2864,35
2865,7
2866,2
2867,397
2868,149
2869,10
2870,213
2871,196
2872,122
2873,8
2874,63
2875,285
2876,18
2877,147
2878,28
2879,108
2880,9
2881,211
2882,53
2883,60
2884,47
2885,132
2886,78
2887,113
2888,95
2889,2
2890,203
2891,87
2892,81
2893,80
2894,2
2895,145
2896,256
2897,192
2898,361
2899,166
2900,111
2901,21
2902,9
2903,55
2904,47
2905,6
2906,210
2907,20
2908,54
2909,52
2910,244
2911,53
2912,187
2913,158
2914,168
2915,88
2916,132
2917,11
2918,275
2919,96
2920,33
2921,18
2922,41
2923,267
2924,32
2925,258
2926,122
2927,41
2928,227
2929,5
2930,293
2931,14
2932,261
2933,93
2934,48
2935,396
2936,224
2937,271
2938,1
2939,383
2940,50
2941,263
2942,145
2943,217
2944,21
2945,29
2946,132
2947,232
2948,110
2949,61
2950,30
2951,271
2952,251
2953,66
2954,109
2955,11
2956,136
2957,130
2958,104
2959,6
2960,154
2961,18
2962,76
2963,153
2964,2
2965,23
2966,230
2967,156
2968,73
2969,34
2970,25
2971,18
2972,244
2973,377
2974,45
2975,62
2976,3
2977,337
2978,84
2979,270
2980,86
2981,198
2982,239
2983,79
2984,68
2985,27
2986,377
2987,111
2988,203
2989,309
2990,243
2991,235
2992,23
2993,33
2994,30
2995,47
2996,170
2997,5
2998,301
2999,321
